"","year","month","plant_ID","customer_ID","market_code","material_type_ID","shipped_tons"
"22497",2018,5,1,255,12,11,31.63
"22498",2020,1,2,220,1,2,31.625
"22499",2019,11,2,220,10,10,31.62
"22500",2018,9,7,321,6,2,31.6125
"22501",2020,6,1,180,17,11,31.61
"22502",2018,5,3,97,7,5,31.6
"22503",2017,9,6,362,2,5,31.5965
"22504",2019,5,4,505,2,13,31.58
"22505",2022,1,7,475,24,8,31.5775
"22506",2021,1,3,500,2,5,31.565
"22507",2019,1,3,617,2,5,31.5425
"22508",2018,2,1,92,2,1,31.535
"22509",2019,8,3,394,2,6,31.525
"22510",2020,9,7,253,2,2,31.5125
"22511",2017,12,1,334,7,1,31.51
"22512",2020,5,4,77,12,11,31.51
"22513",2020,7,2,220,6,10,31.505
"22514",2019,1,1,223,2,1,31.485
"22515",2019,6,7,3,2,1,31.4725
"22516",2018,2,7,476,6,2,31.47
"22517",2021,2,6,370,2,5,31.469
"22518",2017,11,7,130,2,10,31.4675
"22519",2017,12,7,475,24,8,31.4645
"22520",2019,6,7,144,10,2,31.44
"22521",2018,7,3,496,24,7,31.4315
"22522",2020,10,7,514,6,7,31.4225
"22523",2021,3,5,82,6,10,31.4175
"22524",2017,8,2,175,5,2,31.4125
"22525",2018,7,3,130,20,5,31.3975
"22526",2020,10,3,499,3,5,31.395
"22527",2021,9,1,28,2,2,31.394
"22528",2018,1,2,175,5,2,31.3925
"22529",2021,1,7,373,2,8,31.3905
"22530",2021,11,3,459,2,5,31.39
"22531",2019,7,4,198,1,1,31.389
"22532",2020,2,2,59,13,2,31.38
"22533",2018,1,6,362,2,6,31.375
"22534",2018,6,7,306,2,10,31.36
"22535",2020,2,1,170,2,2,31.3575
"22536",2018,3,1,92,2,1,31.356
"22537",2018,12,7,298,2,2,31.355
"22538",2017,6,3,131,2,5,31.35
"22539",2021,9,3,202,6,5,31.3475
"22540",2018,5,1,459,2,1,31.3425
"22541",2021,1,3,633,15,5,31.335
"22542",2021,3,5,81,1,1,31.335
"22543",2018,6,7,486,6,7,31.335
"22544",2017,7,3,77,12,11,31.33
"22545",2019,7,3,487,17,11,31.315
"22546",2021,6,3,326,2,5,31.315
"22547",2019,4,3,634,3,5,31.3125
"22548",2021,7,7,522,6,2,31.31
"22549",2020,7,7,170,2,2,31.3075
"22550",2018,5,6,159,2,5,31.3
"22551",2020,10,3,344,10,10,31.2975
"22552",2019,3,2,3,2,2,31.295
"22553",2019,4,2,195,21,8,31.294
"22554",2017,7,4,198,1,1,31.29
"22555",2018,9,6,77,12,11,31.286
"22556",2017,11,2,220,10,10,31.275
"22557",2018,10,3,402,10,5,31.2625
"22558",2020,6,3,388,3,5,31.2475
"22559",2019,8,3,115,6,10,31.2425
"22560",2020,5,3,321,6,6,31.2375
"22561",2019,1,2,516,2,2,31.235
"22562",2018,11,7,3,2,1,31.23
"22563",2019,7,6,509,7,5,31.22
"22564",2018,10,3,262,2,5,31.2175
"22565",2018,6,3,611,3,5,31.205
"22566",2018,4,2,103,6,7,31.205
"22567",2018,8,4,483,15,10,31.205
"22568",2019,5,1,92,2,1,31.2025
"22569",2018,9,6,3,2,5,31.1985
"22570",2021,8,3,42,2,5,31.1975
"22571",2017,11,8,159,2,6,31.191
"22572",2018,5,2,91,2,8,31.1855
"22573",2020,9,3,199,2,5,31.185
"22574",2017,12,1,488,1,1,31.1825
"22575",2018,11,7,306,2,2,31.17
"22576",2021,5,7,486,6,7,31.17
"22577",2018,10,3,387,2,5,31.1525
"22578",2018,9,7,130,2,2,31.1425
"22579",2021,2,3,225,20,6,31.1375
"22580",2018,4,6,362,2,6,31.13
"22581",2017,9,3,509,7,5,31.12
"22582",2021,10,2,220,10,10,31.12
"22583",2019,11,6,458,2,5,31.118
"22584",2018,8,7,264,3,10,31.1125
"22585",2020,3,7,3,2,1,31.1075
"22586",2019,9,6,362,2,6,31.104
"22587",2019,7,8,287,7,9,31.1
"22588",2019,1,3,130,2,6,31.0875
"22589",2020,9,7,218,10,2,31.0875
"22590",2018,7,1,98,17,11,31.06
"22591",2020,7,3,130,2,6,31.0575
"22592",2019,4,7,326,2,2,31.0575
"22593",2019,5,7,498,2,10,31.05
"22594",2021,1,1,255,12,11,31.0475
"22595",2018,2,6,370,2,5,31.042
"22596",2017,7,7,191,6,10,31.035
"22597",2020,6,3,130,2,6,31.0325
"22598",2019,12,7,430,13,10,31.0325
"22599",2018,11,7,321,6,2,31.0265
"22600",2019,5,3,168,10,6,31.025
"22601",2019,1,3,353,20,5,31.02
"22602",2019,9,1,15,12,11,31.015
"22603",2020,9,3,44,14,5,31.0075
"22604",2019,7,3,94,2,10,31
"22605",2021,10,7,298,2,8,30.989
"22606",2019,11,6,15,12,11,30.9845
"22607",2019,10,3,370,2,5,30.9825
"22608",2017,12,6,3,2,10,30.9765
"22609",2017,11,1,214,1,1,30.975
"22610",2018,6,2,195,21,8,30.9565
"22611",2019,12,7,144,6,7,30.9455
"22612",2019,1,3,327,2,5,30.935
"22613",2018,12,5,177,16,2,30.9325
"22614",2018,12,7,635,7,1,30.9225
"22615",2019,1,3,370,2,5,30.885
"22616",2019,9,7,615,21,8,30.883
"22617",2018,4,5,525,2,2,30.875
"22618",2021,11,1,95,11,1,30.875
"22619",2018,3,3,131,2,5,30.8725
"22620",2020,3,3,134,11,5,30.87
"22621",2021,10,3,459,2,6,30.8575
"22622",2020,2,7,144,6,7,30.8525
"22623",2019,1,2,220,1,2,30.85
"22624",2020,6,7,389,2,10,30.8325
"22625",2018,10,2,194,5,8,30.823
"22626",2019,4,6,425,1,6,30.809
"22627",2019,2,7,15,12,11,30.8025
"22628",2018,7,1,266,12,11,30.8
"22629",2020,1,2,59,13,2,30.8
"22630",2019,1,6,26,2,5,30.7925
"22631",2020,5,3,71,2,5,30.79
"22632",2019,11,6,362,2,6,30.784
"22633",2020,11,3,159,2,5,30.7775
"22634",2018,9,1,15,12,11,30.7725
"22635",2018,5,7,119,10,2,30.75
"22636",2019,8,7,292,2,2,30.75
"22637",2017,11,4,198,20,1,30.74
"22638",2019,6,3,236,2,2,30.7375
"22639",2017,8,3,70,1,5,30.725
"22640",2017,7,7,130,3,10,30.7225
"22641",2019,7,6,370,2,5,30.7175
"22642",2020,5,8,362,2,9,30.717
"22643",2018,2,3,636,2,5,30.7
"22644",2019,10,3,292,2,5,30.6975
"22645",2020,8,3,168,1,5,30.695
"22646",2018,12,7,130,2,2,30.685
"22647",2019,8,8,450,2,6,30.673
"22648",2018,6,7,191,6,10,30.6625
"22649",2021,5,4,24,2,10,30.66
"22650",2021,11,2,147,2,2,30.6525
"22651",2018,10,2,262,2,2,30.65
"22652",2018,3,4,198,2,2,30.65
"22653",2017,10,7,187,6,10,30.6425
"22654",2018,11,3,370,7,5,30.64
"22655",2017,9,2,175,5,2,30.6375
"22656",2020,12,8,381,20,9,30.631
"22657",2017,6,1,107,1,1,30.62
"22658",2017,7,5,82,6,10,30.615
"22659",2021,11,6,362,2,5,30.613
"22660",2017,6,6,296,2,5,30.5955
"22661",2021,4,3,292,2,5,30.5825
"22662",2018,8,7,130,2,10,30.58
"22663",2020,12,3,42,2,5,30.5675
"22664",2021,7,3,37,6,10,30.565
"22665",2019,11,3,71,6,6,30.5625
"22666",2018,7,4,198,2,2,30.56
"22667",2017,9,7,248,12,11,30.56
"22668",2020,3,7,210,2,1,30.5575
"22669",2018,12,8,97,19,6,30.551
"22670",2020,9,1,15,12,11,30.539
"22671",2019,5,4,118,7,1,30.535
"22672",2018,2,5,525,2,10,30.531
"22673",2019,10,3,130,20,5,30.5275
"22674",2018,9,7,486,6,7,30.5125
"22675",2020,1,2,359,1,2,30.51
"22676",2018,2,6,70,10,6,30.5
"22677",2020,7,7,367,8,2,30.5
"22678",2018,8,3,321,6,6,30.49
"22679",2021,3,3,37,6,10,30.49
"22680",2019,10,3,97,7,5,30.475
"22681",2018,8,7,95,6,1,30.475
"22682",2021,8,6,341,5,5,30.47
"22683",2021,6,3,387,2,5,30.4575
"22684",2020,3,8,64,2,6,30.433
"22685",2020,8,1,470,12,11,30.43
"22686",2018,4,4,198,2,1,30.425
"22687",2021,1,3,130,2,6,30.42
"22688",2018,2,3,430,2,5,30.4175
"22689",2019,4,3,611,3,5,30.4175
"22690",2018,1,3,500,2,5,30.41
"22691",2021,11,2,220,1,2,30.405
"22692",2018,12,7,155,2,8,30.387
"22693",2018,3,8,453,1,6,30.38
"22694",2019,3,6,362,2,6,30.372
"22695",2019,3,8,97,19,6,30.359
"22696",2019,4,7,246,6,2,30.355
"22697",2018,11,8,362,20,9,30.355
"22698",2017,9,3,26,2,10,30.335
"22699",2018,11,6,173,6,6,30.33
"22700",2017,6,7,187,6,2,30.328
"22701",2017,9,7,33,8,2,30.3175
"22702",2020,6,7,130,2,2,30.315
"22703",2021,10,4,195,21,8,30.314
"22704",2018,5,1,87,12,11,30.305
"22705",2017,8,8,362,2,9,30.302
"22706",2019,5,6,3,2,5,30.2915
"22707",2017,8,8,362,20,9,30.288
"22708",2017,6,6,370,2,5,30.282
"22709",2021,9,4,3,2,10,30.28
"22710",2018,7,3,472,11,5,30.275
"22711",2019,11,6,3,2,5,30.258
"22712",2018,3,3,409,2,6,30.2475
"22713",2021,1,7,326,3,10,30.2425
"22714",2020,9,6,3,2,5,30.226
"22715",2017,12,3,26,2,10,30.225
"22716",2017,10,4,198,6,7,30.207
"22717",2017,9,3,636,2,5,30.205
"22718",2021,2,2,220,10,10,30.205
"22719",2020,7,3,499,3,5,30.2025
"22720",2018,8,1,119,10,1,30.1965
"22721",2020,1,2,317,12,11,30.195
"22722",2021,12,7,140,6,7,30.1875
"22723",2018,3,7,514,6,7,30.185
"22724",2017,8,8,538,2,9,30.184
"22725",2021,9,3,44,14,5,30.16
"22726",2019,1,3,223,2,5,30.1475
"22727",2020,12,7,514,6,7,30.1435
"22728",2021,4,6,63,2,2,30.1425
"22729",2018,4,7,326,3,10,30.14
"22730",2020,6,3,42,2,5,30.1375
"22731",2020,12,7,220,6,2,30.135
"22732",2018,1,2,131,2,2,30.13
"22733",2019,1,2,374,12,11,30.1225
"22734",2021,10,7,240,20,8,30.122
"22735",2021,11,3,450,7,6,30.11
"22736",2021,12,3,168,1,5,30.11
"22737",2019,1,1,250,1,1,30.11
"22738",2019,9,7,298,2,2,30.11
"22739",2021,8,8,301,2,6,30.098
"22740",2020,7,2,204,2,2,30.09
"22741",2018,6,7,124,6,2,30.09
"22742",2019,10,3,496,24,7,30.085
"22743",2020,3,3,496,24,7,30.084
"22744",2019,10,3,219,2,6,30.0825
"22745",2021,5,3,210,2,5,30.0825
"22746",2018,10,3,637,2,5,30.065
"22747",2018,4,3,88,7,2,30.0625
"22748",2020,10,7,306,2,2,30.0525
"22749",2019,5,7,267,6,7,30.0495
"22750",2021,12,7,3,2,1,30.0375
"22751",2017,9,3,115,6,7,30.035
"22752",2019,5,3,430,2,5,30.0275
"22753",2021,7,3,394,2,6,30.0275
"22754",2018,12,3,394,2,6,30.025
"22755",2021,8,4,638,1,1,30.02
"22756",2019,1,4,198,2,2,30.01
"22757",2021,4,4,73,7,1,30.01
"22758",2021,5,7,430,2,2,30.0025
"22759",2019,11,7,321,6,2,30
"22760",2020,10,3,370,7,6,29.995
"22761",2021,2,7,29,6,2,29.98
"22762",2018,10,2,518,4,2,29.9675
"22763",2017,11,1,223,2,1,29.96
"22764",2020,10,1,352,7,1,29.96
"22765",2018,5,8,487,2,9,29.956
"22766",2021,10,2,67,2,2,29.955
"22767",2020,9,3,71,2,5,29.954
"22768",2021,12,7,170,2,2,29.945
"22769",2017,12,2,376,12,11,29.94
"22770",2019,5,7,255,7,2,29.94
"22771",2018,7,8,381,20,9,29.936
"22772",2020,3,7,225,20,10,29.9325
"22773",2017,6,4,198,20,2,29.925
"22774",2018,10,3,292,2,5,29.9175
"22775",2019,11,8,168,10,6,29.913
"22776",2021,8,6,3,2,6,29.911
"22777",2020,8,4,198,20,2,29.905
"22778",2017,8,3,115,6,7,29.8875
"22779",2019,7,1,76,5,2,29.885
"22780",2017,6,7,326,3,10,29.88
"22781",2018,3,7,174,6,7,29.8675
"22782",2018,11,3,377,12,11,29.86
"22783",2020,11,3,168,10,5,29.86
"22784",2018,10,7,319,10,7,29.84
"22785",2020,1,2,147,2,10,29.8325
"22786",2020,11,7,37,6,10,29.8325
"22787",2021,5,6,173,6,6,29.83
"22788",2018,2,3,77,12,11,29.83
"22789",2020,3,2,91,2,8,29.813
"22790",2020,12,3,225,20,6,29.8125
"22791",2019,5,3,472,11,5,29.8025
"22792",2020,12,7,33,3,2,29.795
"22793",2020,12,3,71,2,5,29.7875
"22794",2021,8,7,430,13,10,29.7775
"22795",2020,4,8,381,20,9,29.774
"22796",2018,6,3,387,2,5,29.77
"22797",2020,8,7,639,2,5,29.7625
"22798",2018,7,2,100,2,2,29.755
"22799",2021,3,8,287,7,9,29.751
"22800",2017,10,2,29,1,2,29.74
"22801",2019,1,2,76,5,4,29.74
"22802",2018,7,6,138,2,6,29.735
"22803",2018,5,7,144,10,2,29.7325
"22804",2017,9,7,275,6,7,29.7275
"22805",2021,6,7,264,3,8,29.7215
"22806",2022,1,6,328,2,6,29.716
"22807",2018,7,3,499,3,5,29.715
"22808",2019,3,2,34,13,2,29.715
"22809",2017,9,4,198,2,1,29.7125
"22810",2018,4,7,514,6,7,29.712
"22811",2020,5,7,267,6,7,29.711
"22812",2021,8,3,640,2,5,29.71
"22813",2021,6,5,117,1,2,29.7085
"22814",2018,5,1,74,1,4,29.706
"22815",2017,7,3,262,2,10,29.705
"22816",2019,1,4,430,2,10,29.687
"22817",2018,5,2,220,6,10,29.685
"22818",2020,3,2,641,5,8,29.682
"22819",2021,12,7,79,8,7,29.64
"22820",2021,9,7,191,6,10,29.6275
"22821",2017,7,2,354,2,8,29.626
"22822",2021,6,6,180,12,11,29.595
"22823",2018,1,3,394,2,6,29.5925
"22824",2021,10,7,298,2,2,29.5925
"22825",2019,2,3,173,6,5,29.592
"22826",2021,9,8,56,2,6,29.5905
"22827",2021,4,3,115,6,8,29.5825
"22828",2020,12,3,219,2,10,29.575
"22829",2019,8,5,117,1,2,29.5625
"22830",2017,6,1,489,2,2,29.56
"22831",2017,9,4,198,6,7,29.5565
"22832",2019,2,6,143,2,6,29.553
"22833",2017,10,1,374,12,11,29.545
"22834",2018,11,7,389,2,10,29.5275
"22835",2019,2,3,97,7,5,29.52
"22836",2020,10,3,3,2,5,29.515
"22837",2021,8,2,147,2,10,29.5125
"22838",2022,1,3,74,2,2,29.4925
"22839",2018,9,3,37,6,5,29.49
"22840",2022,1,3,370,7,6,29.49
"22841",2018,5,4,483,15,10,29.479
"22842",2017,10,3,374,12,11,29.4775
"22843",2017,7,2,29,10,10,29.47
"22844",2019,3,3,115,6,8,29.4695
"22845",2020,12,6,353,2,5,29.462
"22846",2017,8,6,454,19,6,29.461
"22847",2018,2,6,328,2,6,29.46
"22848",2018,7,3,394,2,6,29.4525
"22849",2019,6,2,194,5,2,29.45
"22850",2020,5,6,440,6,6,29.447
"22851",2019,9,2,59,13,2,29.445
"22852",2019,6,3,219,2,6,29.4425
"22853",2020,4,6,287,7,5,29.44
"22854",2021,1,3,94,6,10,29.44
"22855",2021,6,1,95,11,1,29.4225
"22856",2019,2,8,310,24,9,29.415
"22857",2017,8,7,83,7,2,29.4075
"22858",2019,10,7,191,6,10,29.4
"22859",2018,2,3,37,6,5,29.3875
"22860",2021,12,6,331,2,6,29.381
"22861",2017,7,4,198,11,1,29.375
"22862",2017,9,7,246,6,2,29.3725
"22863",2022,1,2,517,24,7,29.37
"22864",2019,11,2,194,5,8,29.366
"22865",2020,1,7,45,6,7,29.359
"22866",2020,12,3,70,2,5,29.3525
"22867",2019,4,7,321,11,2,29.3525
"22868",2019,10,6,26,2,5,29.35
"22869",2020,6,10,89,2,10,29.35
"22870",2020,8,7,639,2,10,29.3445
"22871",2019,11,3,97,7,5,29.34
"22872",2018,9,3,470,12,11,29.3375
"22873",2019,1,7,258,13,7,29.3375
"22874",2019,12,4,15,12,11,29.3365
"22875",2019,5,8,446,1,6,29.325
"22876",2018,12,6,328,2,6,29.3245
"22877",2021,8,7,412,6,7,29.3225
"22878",2022,2,4,117,1,2,29.303
"22879",2017,6,3,115,6,5,29.3025
"22880",2017,6,6,512,24,5,29.301
"22881",2017,8,6,77,12,11,29.3
"22882",2019,4,2,3,2,2,29.3
"22883",2018,2,7,275,6,7,29.2935
"22884",2017,8,1,223,2,1,29.29
"22885",2018,5,6,203,16,10,29.2885
"22886",2020,1,1,352,17,11,29.2875
"22887",2021,10,7,486,6,7,29.27
"22888",2018,1,7,144,6,2,29.2675
"22889",2021,8,7,97,6,7,29.25
"22890",2018,7,1,15,12,11,29.2475
"22891",2019,4,3,388,1,5,29.24
"22892",2018,7,7,130,2,10,29.2375
"22893",2017,6,2,83,7,2,29.2225
"22894",2017,6,13,338,12,12,29.2175
"22895",2017,10,6,454,19,6,29.2155
"22896",2019,4,4,198,2,2,29.21
"22897",2019,3,1,416,1,1,29.2025
"22898",2020,8,7,210,2,1,29.1975
"22899",2019,7,3,88,7,2,29.19
"22900",2019,9,3,387,2,5,29.19
"22901",2017,8,3,636,2,5,29.1725
"22902",2020,2,2,198,2,2,29.165
"22903",2021,8,8,279,7,6,29.163
"22904",2019,7,3,97,7,5,29.1525
"22905",2019,1,1,377,12,11,29.15
"22906",2017,6,3,537,2,5,29.13
"22907",2018,9,2,130,2,10,29.1275
"22908",2018,8,3,219,2,5,29.125
"22909",2019,2,3,71,2,5,29.095
"22910",2019,5,3,219,2,6,29.0775
"22911",2018,4,8,97,7,6,29.077
"22912",2019,5,1,322,12,11,29.0705
"22913",2021,10,5,82,6,10,29.07
"22914",2020,11,7,152,6,7,29.0675
"22915",2018,11,1,353,6,1,29.06
"22916",2019,1,7,130,2,2,29.06
"22917",2019,9,7,124,6,2,29.06
"22918",2020,1,3,77,12,11,29.055
"22919",2021,10,7,455,6,7,29.055
"22920",2018,10,8,453,1,6,29.043
"22921",2021,7,6,404,2,6,29.0425
"22922",2019,5,3,459,2,5,29.0425
"22923",2017,6,3,26,2,10,29.035
"22924",2018,6,3,516,2,5,29.025
"22925",2021,6,1,341,20,2,29.02
"22926",2017,8,7,475,24,8,29.0165
"22927",2020,12,2,92,2,2,29.015
"22928",2018,10,7,41,1,1,29.015
"22929",2021,5,7,15,12,11,29.004
"22930",2018,11,7,144,6,2,28.99
"22931",2020,12,7,486,6,7,28.985
"22932",2018,5,3,473,2,1,28.9775
"22933",2018,9,3,450,2,5,28.97
"22934",2020,12,1,562,12,12,28.97
"22935",2018,11,8,97,19,9,28.97
"22936",2019,4,7,191,6,10,28.9675
"22937",2020,10,1,30,17,11,28.96
"22938",2020,8,3,499,3,5,28.945
"22939",2020,11,3,370,7,6,28.94
"22940",2021,5,4,195,21,8,28.933
"22941",2017,7,3,35,2,5,28.9275
"22942",2020,2,2,92,2,2,28.92
"22943",2020,3,7,144,6,2,28.92
"22944",2018,2,3,219,2,5,28.9075
"22945",2018,4,3,42,2,5,28.905
"22946",2021,4,8,362,20,9,28.9025
"22947",2018,9,3,327,2,5,28.9
"22948",2020,8,1,92,2,1,28.9
"22949",2018,4,7,515,21,10,28.8975
"22950",2020,2,8,453,1,6,28.884
"22951",2019,2,1,309,12,11,28.88
"22952",2019,1,7,373,3,2,28.88
"22953",2018,10,8,159,2,6,28.879
"22954",2020,12,3,642,7,5,28.875
"22955",2017,7,3,173,6,5,28.87
"22956",2017,7,7,374,12,11,28.8685
"22957",2017,10,7,191,6,10,28.8525
"22958",2020,9,1,643,7,2,28.85
"22959",2017,10,3,130,20,5,28.8425
"22960",2017,9,3,472,11,5,28.8375
"22961",2020,7,7,130,10,10,28.8375
"22962",2019,10,2,180,12,11,28.83
"22963",2017,6,3,463,2,10,28.8275
"22964",2018,5,1,92,2,1,28.82
"22965",2018,6,4,198,1,1,28.82
"22966",2019,11,3,450,2,5,28.815
"22967",2021,6,1,92,2,1,28.81
"22968",2018,1,4,198,1,1,28.81
"22969",2021,6,4,23,7,2,28.81
"22970",2020,1,3,523,7,6,28.775
"22971",2022,1,7,246,13,7,28.7675
"22972",2022,1,5,2,2,2,28.755
"22973",2022,2,7,253,2,2,28.7475
"22974",2019,8,2,147,2,10,28.745
"22975",2018,4,5,126,2,5,28.743
"22976",2017,6,1,266,12,1,28.74
"22977",2017,11,8,421,2,9,28.739
"22978",2021,12,7,137,1,2,28.7375
"22979",2021,5,3,115,6,2,28.73
"22980",2017,6,7,374,12,11,28.73
"22981",2020,7,8,301,2,6,28.719
"22982",2021,6,6,644,7,5,28.7055
"22983",2018,2,4,198,1,1,28.705
"22984",2019,3,4,515,21,7,28.7045
"22985",2020,4,8,453,1,6,28.704
"22986",2017,7,8,94,2,6,28.697
"22987",2018,7,4,198,6,7,28.696
"22988",2019,8,3,15,12,11,28.695
"22989",2019,10,6,173,2,6,28.689
"22990",2019,2,6,173,6,6,28.685
"22991",2019,4,7,374,12,11,28.6825
"22992",2021,12,4,27,1,1,28.675
"22993",2021,10,3,37,6,10,28.67
"22994",2018,12,6,458,2,5,28.6645
"22995",2021,4,1,92,2,1,28.65
"22996",2019,7,7,3,2,1,28.645
"22997",2017,6,2,645,16,2,28.635
"22998",2018,8,7,306,2,10,28.6325
"22999",2020,2,3,472,11,5,28.6275
"23000",2018,8,6,3,2,5,28.6165
"23001",2018,8,6,401,2,6,28.6085
"23002",2020,9,4,646,1,1,28.608
"23003",2018,3,7,21,3,2,28.605
"23004",2020,5,3,67,2,5,28.5975
"23005",2020,8,3,394,2,6,28.5925
"23006",2017,6,3,537,2,6,28.59
"23007",2018,8,4,77,12,11,28.5815
"23008",2017,8,1,647,17,11,28.58
"23009",2020,2,1,92,2,1,28.57
"23010",2020,9,7,430,13,10,28.555
"23011",2019,1,6,3,2,10,28.549
"23012",2018,3,3,37,6,5,28.5475
"23013",2018,10,3,316,1,6,28.545
"23014",2018,12,7,275,6,7,28.5435
"23015",2019,7,2,354,2,8,28.5425
"23016",2019,10,2,255,12,11,28.54
"23017",2018,4,5,15,12,11,28.535
"23018",2018,10,3,475,24,5,28.52
"23019",2019,3,7,191,6,10,28.5175
"23020",2021,9,7,246,6,2,28.505
"23021",2021,2,3,94,6,10,28.5
"23022",2021,9,8,421,7,9,28.497
"23023",2017,11,3,600,2,2,28.49
"23024",2019,5,7,45,6,1,28.49
"23025",2019,10,7,52,6,2,28.4875
"23026",2019,1,1,98,17,11,28.48
"23027",2018,8,6,404,2,6,28.4695
"23028",2019,10,4,195,21,8,28.459
"23029",2018,3,3,473,2,5,28.4525
"23030",2021,6,3,499,3,5,28.445
"23031",2020,12,7,15,12,11,28.445
"23032",2021,3,2,24,20,2,28.4425
"23033",2018,2,5,21,3,7,28.434
"23034",2021,11,1,243,1,1,28.434
"23035",2017,8,1,16,1,1,28.4275
"23036",2021,6,2,100,2,2,28.4225
"23037",2021,3,7,37,6,10,28.4125
"23038",2019,3,3,601,15,5,28.4
"23039",2021,2,1,92,2,1,28.4
"23040",2019,4,2,220,10,10,28.4
"23041",2021,11,7,298,2,8,28.3895
"23042",2021,3,5,202,6,2,28.3875
"23043",2020,11,4,89,2,1,28.385
"23044",2020,8,7,144,24,2,28.375
"23045",2021,6,4,195,21,8,28.369
"23046",2018,10,8,395,2,9,28.358
"23047",2017,8,3,37,6,5,28.35
"23048",2018,11,3,173,6,5,28.345
"23049",2021,5,2,147,2,10,28.345
"23050",2019,6,3,70,1,5,28.34
"23051",2020,12,7,29,6,2,28.34
"23052",2020,1,3,210,2,5,28.335
"23053",2020,2,7,140,6,7,28.33
"23054",2021,6,8,421,7,9,28.319
"23055",2019,3,3,130,2,2,28.315
"23056",2021,7,3,450,2,5,28.315
"23057",2021,8,1,92,2,1,28.31
"23058",2019,6,2,59,13,2,28.305
"23059",2019,10,3,620,2,6,28.3
"23060",2018,3,4,77,12,11,28.2975
"23061",2021,4,3,487,17,11,28.295
"23062",2021,10,6,370,2,5,28.293
"23063",2019,5,3,210,2,5,28.2925
"23064",2018,6,3,388,20,5,28.29
"23065",2021,3,1,92,2,1,28.29
"23066",2021,1,7,298,2,8,28.289
"23067",2017,9,1,255,12,11,28.2875
"23068",2018,2,1,156,1,1,28.2875
"23069",2019,8,7,3,2,1,28.2875
"23070",2019,3,7,246,2,2,28.2825
"23071",2018,10,1,449,12,11,28.275
"23072",2017,8,3,173,6,5,28.27
"23073",2019,6,1,459,2,1,28.2625
"23074",2017,8,7,306,2,2,28.2575
"23075",2019,1,6,632,2,5,28.254
"23076",2019,2,3,501,17,11,28.245
"23077",2021,11,3,472,11,5,28.245
"23078",2018,6,4,198,3,1,28.237
"23079",2021,2,3,387,2,6,28.235
"23080",2019,6,7,275,6,7,28.2325
"23081",2021,3,3,387,2,6,28.23
"23082",2019,12,2,147,2,10,28.23
"23083",2018,3,7,130,10,10,28.2175
"23084",2018,3,3,472,11,5,28.215
"23085",2018,1,1,464,17,11,28.19
"23086",2021,12,1,92,2,1,28.19
"23087",2021,1,7,236,2,2,28.1875
"23088",2020,2,1,122,1,1,28.185
"23089",2019,8,3,88,7,5,28.1675
"23090",2020,9,1,643,17,11,28.16
"23091",2018,2,3,472,11,5,28.1525
"23092",2017,9,1,122,1,1,28.15
"23093",2021,7,8,168,2,9,28.149
"23094",2019,7,3,499,3,5,28.1475
"23095",2020,7,1,322,12,11,28.13
"23096",2018,11,7,187,6,2,28.1255
"23097",2021,12,8,64,2,6,28.125
"23098",2019,11,8,64,2,6,28.122
"23099",2019,10,2,194,5,4,28.12
"23100",2017,7,3,472,11,5,28.1175
"23101",2019,6,7,306,1,2,28.0825
"23102",2017,9,3,42,2,5,28.075
"23103",2017,6,2,165,17,11,28.075
"23104",2017,11,5,21,3,7,28.071
"23105",2019,6,7,37,6,1,28.0675
"23106",2020,6,7,15,12,11,28.064
"23107",2017,7,3,247,2,6,28.0625
"23108",2019,3,3,370,7,5,28.0625
"23109",2021,8,1,95,11,1,28.0575
"23110",2020,7,6,3,2,5,28.057
"23111",2021,10,1,470,12,11,28.0525
"23112",2020,12,2,220,10,10,28.05
"23113",2021,7,1,98,17,11,28.04
"23114",2017,12,1,92,2,1,28.038
"23115",2021,9,7,144,6,7,28.0325
"23116",2018,9,7,95,6,3,28.02
"23117",2020,8,3,42,2,5,28.01
"23118",2018,1,2,3,2,10,28
"23119",2020,8,7,152,6,7,27.995
"23120",2019,8,1,149,2,1,27.99
"23121",2020,6,1,255,12,11,27.99
"23122",2021,5,3,295,2,5,27.9875
"23123",2020,1,6,404,2,6,27.983
"23124",2021,12,7,191,6,10,27.975
"23125",2018,1,3,26,2,10,27.9675
"23126",2020,7,2,220,1,2,27.96
"23127",2021,1,3,115,6,2,27.945
"23128",2019,12,3,321,6,6,27.9425
"23129",2021,6,3,370,7,6,27.94
"23130",2019,5,7,13,6,1,27.939
"23131",2018,12,6,459,2,5,27.934
"23132",2021,5,6,331,2,6,27.927
"23133",2018,1,3,584,24,5,27.9225
"23134",2018,8,6,97,7,6,27.921
"23135",2021,6,3,595,2,5,27.9175
"23136",2022,1,8,538,2,9,27.914
"23137",2019,11,2,15,12,11,27.91
"23138",2020,7,4,195,21,8,27.905
"23139",2017,10,3,473,2,10,27.8975
"23140",2019,1,7,430,13,10,27.895
"23141",2020,3,7,321,11,2,27.893
"23142",2022,1,1,92,2,1,27.89
"23143",2018,3,3,370,2,5,27.8825
"23144",2020,8,1,180,12,11,27.88
"23145",2018,1,7,259,20,10,27.88
"23146",2019,3,7,306,2,10,27.8775
"23147",2020,12,6,71,2,5,27.863
"23148",2018,5,7,130,10,10,27.8475
"23149",2018,7,7,144,10,2,27.8475
"23150",2021,12,6,490,2,6,27.835
