"","year","month","plant_ID","customer_ID","market_code","material_type_ID","available_tons"
"22016",2022,1,3,778,2,5,6.2725
"22017",2020,8,3,778,2,5,0
"22018",2022,2,3,778,17,12,1.1488351
"22019",2021,5,2,85,3,8,167.3255
"22020",2021,2,2,85,3,8,112.797
"22021",2020,6,2,85,3,8,56.595
"22022",2021,11,2,85,3,8,130.5005
"22023",2021,1,2,85,3,8,74.4165
"22024",2021,7,2,85,17,12,3420.6845
"22025",2021,11,2,85,17,12,1744.971
"22026",2021,10,2,85,17,12,1589.013
"22027",2020,11,2,85,17,12,953.07
"22028",2021,8,2,85,17,12,3024.6325
"22029",2021,4,7,455,17,12,20.819564
"22030",2021,8,7,455,17,12,28.5618388
"22031",2020,9,7,455,17,12,35.21185425
"22032",2022,1,7,455,17,12,56.712875
"22033",2021,3,7,455,6,7,35.97
"22034",2021,9,7,455,6,7,0
"22035",2021,8,7,455,6,7,1.8
"22036",2020,12,3,894,1,5,0
"22037",2021,9,3,894,17,12,1.8160708
"22038",2021,1,3,894,17,12,10.46097615
"22039",2020,8,4,18,1,3,0
"22040",2020,11,4,18,17,12,101.495
"22041",2021,2,1,18,1,1,330.74
"22042",2021,1,1,18,1,1,297.9025
"22043",2021,3,1,18,15,1,21.215
"22044",2020,5,1,18,1,1,98.82
"22045",2020,11,4,18,1,2,36.735
"22046",2020,3,2,196,3,8,15.8
"22047",2021,3,2,196,3,8,9.103
"22048",2021,3,2,196,17,12,195.935
"22049",2020,3,4,400,17,12,65.74
"22050",2020,12,4,400,17,12,22.565
"22051",2021,9,4,400,1,2,0
"22052",2021,7,4,400,1,2,0
"22053",2020,12,3,217,2,5,47.665
"22054",2021,9,3,217,2,5,42.5225
"22055",2021,11,3,217,2,5,90.42
"22056",2021,8,3,217,2,5,72.6
"22057",2021,9,3,217,6,5,4.9875
"22058",2021,4,3,217,17,12,125.4203804
"22059",2020,7,3,217,17,12,165.3488233
"22060",2021,11,3,217,17,12,101.9782073
"22061",2020,4,3,217,17,12,88.09165525
"22062",2020,3,3,217,17,12,127.028942
"22063",2020,11,3,199,2,5,16.8375
"22064",2021,11,3,199,2,5,0
"22065",2021,6,3,199,2,5,30.6175
"22066",2020,12,6,199,2,5,12.376
"22067",2021,1,6,199,2,5,0
"22068",2021,8,6,199,2,5,0
"22069",2021,11,6,199,2,5,8.88
"22070",2021,4,6,199,2,5,9.162
"22071",2021,2,6,199,17,12,29.42811625
"22072",2020,11,6,199,17,12,29.163852
"22073",2020,12,6,199,17,12,14.486
"22074",2021,5,6,199,17,12,12.393741
"22075",2020,5,3,199,17,12,20.309
"22076",2020,6,3,199,17,12,18.01
"22077",2021,1,3,199,17,12,42.368
"22078",2021,9,3,199,17,12,94.616
"22079",2021,2,3,199,17,12,48.31
"22080",2020,11,7,199,3,2,54.93126575
"22081",2020,3,7,72,17,12,726.206839
"22082",2021,1,7,72,17,12,23.145
"22083",2021,9,7,72,7,2,36.2
"22084",2021,5,1,789,2,1,3.75
"22085",2021,3,3,173,6,6,81.9875
"22086",2021,10,3,173,6,6,117.7175
"22087",2021,5,3,173,2,6,91.875
"22088",2020,3,3,173,2,6,57.2575
"22089",2022,1,3,173,2,6,372.389038
"22090",2020,9,3,173,2,6,99.782
"22091",2021,2,3,173,2,6,92.27
"22092",2021,10,3,173,2,6,177.84
"22093",2020,9,3,173,6,6,47.9075
"22094",2020,6,3,173,6,6,53.7825
"22095",2020,12,3,173,6,6,53.02
"22096",2020,12,6,173,2,6,72.329
"22097",2021,7,6,173,2,6,37.9245
"22098",2021,9,3,173,2,6,118.28
"22099",2021,8,3,173,6,5,6.74
"22100",2020,9,6,173,2,5,0
"22101",2020,9,6,173,6,5,4.2515
"22102",2020,7,6,173,6,5,4.2515
"22103",2022,2,6,173,17,12,504.1015693
"22104",2022,1,6,173,17,12,530.8989329
"22105",2021,5,3,173,17,12,271.3811714
"22106",2021,9,3,173,17,12,332.0893403
"22107",2020,7,3,173,17,12,118.4612291
"22108",2020,3,3,173,17,12,110.739643
"22109",2021,11,2,173,17,12,72.64
"22110",2021,5,2,173,17,12,21.82
"22111",2022,2,2,173,17,12,113.77
"22112",2020,8,6,173,17,12,97.08215745
"22113",2021,4,6,173,17,12,122.1723683
"22114",2021,6,2,173,17,12,0
"22115",2020,11,7,173,2,7,0
"22116",2020,6,3,173,6,7,21.046
"22117",2020,7,2,173,2,7,2.3985
"22118",2020,5,2,173,2,7,2.3985
"22119",2021,2,3,173,6,7,0
"22120",2021,12,2,173,2,2,7.795
"22121",2020,9,7,173,2,2,0
"22122",2021,3,3,173,6,2,6.33
"22123",2021,2,3,173,6,2,6.33
"22124",2020,5,3,173,6,2,5.95
"22125",2020,11,7,541,17,12,1.8952101
"22126",2020,5,4,692,17,12,22.17
"22127",2020,3,7,266,17,12,2.779656
"22128",2022,2,8,266,17,12,0.0636029
"22129",2021,2,7,486,17,12,124.0890457
"22130",2021,5,7,486,17,12,127.2984312
"22131",2020,4,7,486,6,7,3.845
"22132",2020,10,1,123,17,12,1808.257354
"22133",2020,11,1,123,17,12,313.4655632
"22134",2021,6,4,123,17,12,16.788639
"22135",2022,2,5,128,17,12,38.87
"22136",2020,5,5,128,17,12,252.52
"22137",2020,6,5,128,17,12,209.5015
"22138",2021,2,5,128,1,2,128.778
"22139",2021,11,5,128,1,2,43.575
"22140",2020,3,5,128,1,2,54.4875
"22141",2020,9,3,29,6,6,1.7625
"22142",2020,5,3,29,6,10,4.235
"22143",2020,9,3,29,6,10,4.235
"22144",2020,7,3,29,6,10,4.235
"22145",2020,8,7,29,17,12,1218.962206
"22146",2022,2,7,29,17,12,6293.66823
"22147",2020,5,7,29,17,12,1448.940607
"22148",2020,5,7,29,6,7,721.00975
"22149",2021,1,7,29,6,7,735.6103022
"22150",2022,1,7,29,6,7,619.8454498
"22151",2022,1,7,29,10,7,33.195
"22152",2021,10,7,29,6,2,2.19375
"22153",2021,8,7,29,6,2,2.19375
"22154",2021,3,7,29,6,2,1.19125
"22155",2021,4,7,29,6,2,22.15125
"22156",2021,12,7,29,6,2,10.4
"22157",2020,4,3,94,2,6,251.6175
"22158",2021,2,3,94,2,6,62.6575
"22159",2021,6,8,94,2,6,192.161
"22160",2020,8,8,94,2,6,51.135
"22161",2021,2,3,94,6,6,0
"22162",2021,12,3,94,6,6,0.8625
"22163",2022,1,3,94,6,6,0.8625
"22164",2020,8,3,94,6,5,0
"22165",2020,10,3,94,6,10,69.0725
"22166",2021,8,3,94,6,10,73.465
"22167",2021,1,3,94,2,10,56.9375
"22168",2020,5,3,94,2,10,30.0565
"22169",2022,2,3,94,2,10,2.9875
"22170",2021,8,3,94,2,10,23.1375
"22171",2020,7,7,94,6,10,0
"22172",2021,2,8,94,2,9,62.119
"22173",2021,4,3,94,17,12,240.091
"22174",2020,12,3,94,17,12,1113.636429
"22175",2021,11,3,94,17,12,212.5305589
"22176",2021,5,3,94,17,12,90.4065
"22177",2022,2,8,94,17,12,1324.83
"22178",2021,5,8,94,17,12,997.513
"22179",2021,4,8,94,17,12,792.0845
"22180",2020,11,8,94,17,12,60.291
"22181",2022,1,6,305,1,5,20.5
"22182",2022,2,6,305,1,5,29.1
"22183",2020,11,6,305,1,5,0
"22184",2021,5,6,305,17,12,69.0425
"22185",2021,9,6,305,17,12,46.485
"22186",2021,6,6,305,17,12,44.674
"22187",2021,5,1,305,17,12,13.74
"22188",2022,1,4,305,1,1,0
"22189",2021,6,1,305,1,1,14.055
"22190",2021,9,1,305,1,1,0
"22191",2021,4,2,66,17,12,939.8898763
"22192",2020,12,2,66,17,12,409.92012
"22193",2021,12,2,66,17,12,664.8694464
"22194",2020,8,2,66,17,12,428.203887
"22195",2020,6,2,66,17,12,452.2125761
"22196",2021,3,2,66,2,2,224.81
"22197",2020,9,2,66,2,2,115.0025
"22198",2021,1,2,66,2,2,156.9935
"22199",2021,12,2,66,2,2,169.4375
"22200",2021,7,2,66,8,2,19.5
"22201",2021,11,7,274,17,12,280.2517513
"22202",2021,6,7,274,17,12,355.4137472
"22203",2021,8,1,274,7,1,10.8375
"22204",2021,6,1,274,7,1,10.8375
"22205",2022,2,7,274,6,2,21.08
"22206",2020,12,3,654,1,5,0
"22207",2020,8,3,272,6,6,37.8625
"22208",2021,5,3,272,6,6,40.715
"22209",2021,3,3,272,6,6,13.84
"22210",2021,3,3,272,17,12,264.054374
"22211",2020,10,3,272,17,12,148.485441
"22212",2022,2,3,272,17,12,113.9317718
"22213",2020,6,3,640,2,5,22.7725
"22214",2020,5,3,640,2,5,4.4575
"22215",2022,2,3,640,2,5,5.5975
"22216",2020,9,3,640,17,12,21.9975
"22217",2021,3,3,37,6,6,7.1925
"22218",2022,1,3,37,6,6,45.2075
"22219",2021,12,3,37,6,6,29.36
"22220",2021,11,3,37,6,6,15.065
"22221",2021,8,3,37,3,5,5.455
"22222",2021,10,3,37,3,5,5.455
"22223",2021,7,3,37,3,5,5.455
"22224",2020,8,3,37,3,5,5.455
"22225",2021,3,3,37,3,5,5.455
"22226",2021,5,3,37,10,5,0
"22227",2022,1,3,37,10,5,8.05
"22228",2021,5,7,37,10,10,0
"22229",2020,11,7,37,6,10,38.02
"22230",2021,6,7,37,6,10,19.8925
"22231",2021,10,2,37,6,10,0
"22232",2020,9,2,37,6,10,9.87
"22233",2021,4,2,37,6,10,0
"22234",2022,2,3,37,6,10,18.02
"22235",2021,11,7,37,6,10,0
"22236",2020,6,3,37,17,12,185.0806382
"22237",2020,8,7,37,17,12,1633.964596
"22238",2021,4,3,37,17,12,360.7015461
"22239",2020,10,3,37,17,12,104.7754163
"22240",2021,11,7,37,17,12,4676.234747
"22241",2020,8,2,37,17,12,34.91
"22242",2021,7,7,37,6,7,25.7085
"22243",2020,11,7,37,6,7,14.680125
"22244",2021,7,3,37,3,7,2.27
"22245",2021,8,3,37,3,7,14.4
"22246",2021,7,7,37,3,7,0
"22247",2020,7,7,37,3,7,1.965
"22248",2021,9,7,37,3,7,0
"22249",2020,12,7,37,6,7,34.15175375
"22250",2020,4,3,37,3,7,2.27
"22251",2020,8,7,37,6,7,15.033
"22252",2021,3,7,37,6,1,13.9425
"22253",2020,10,7,37,6,2,151.5975
"22254",2022,2,7,37,6,2,538.809
"22255",2021,8,7,323,1,10,25.4425
"22256",2022,1,7,323,1,10,13.725
"22257",2021,5,7,323,17,12,77.5295
"22258",2021,7,10,1162,12,11,0.1177356
"22259",2021,11,3,210,2,6,19.81
"22260",2021,5,3,210,2,6,4.5425
"22261",2021,9,3,210,2,6,27.79
"22262",2021,1,3,210,2,6,0
"22263",2021,6,3,210,2,5,0
"22264",2020,11,3,210,2,5,0
"22265",2021,10,3,210,17,12,20.4032084
"22266",2021,5,7,210,2,1,0
"22267",2020,8,6,307,2,6,9.42
"22268",2020,3,6,307,2,6,0.602
"22269",2020,4,6,307,2,6,18.144
"22270",2021,7,6,307,2,6,0
"22271",2021,10,6,307,17,12,284.31
"22272",2020,10,6,307,17,12,18.255
"22273",2020,6,6,307,17,12,49.606308
"22274",2020,5,6,307,17,12,79.3180145
"22275",2021,6,6,307,2,12,42.625
"22276",2020,5,6,75,5,5,7.6465
"22277",2021,5,6,75,5,5,7.6465
"22278",2021,6,6,75,5,5,7.6465
"22279",2021,1,7,75,13,10,326.9575
"22280",2020,4,7,75,13,10,311.0925
"22281",2021,11,7,75,13,10,11.0985975
"22282",2021,1,7,75,5,10,135.895
"22283",2020,7,7,75,5,10,305.09
"22284",2021,5,7,75,17,12,2031.455138
"22285",2021,6,7,75,17,12,2513.38755
"22286",2021,1,7,75,17,12,2434.73681
"22287",2020,7,7,75,17,12,1513.073607
"22288",2020,4,7,75,17,12,2337.583389
"22289",2020,4,7,170,26,12,851.5115
"22290",2020,10,7,170,17,12,20.285
"22291",2020,10,1,170,26,12,19.2595
"22292",2020,8,1,170,26,12,19.2595
"22293",2021,9,7,170,2,2,39.5425
"22294",2020,3,3,170,2,2,4.45
"22295",2020,9,1,170,2,2,7.5175
"22296",2020,4,7,170,2,2,7.39
"22297",2022,1,2,155,2,8,2.275
"22298",2022,2,2,155,2,8,2.275
"22299",2020,12,7,155,2,8,0
"22300",2020,5,2,155,17,12,769.64
"22301",2020,7,2,155,17,12,273.175
"22302",2021,4,2,155,17,12,326.3105
"22303",2021,8,2,155,17,12,35.426
"22304",2022,1,2,155,17,12,175.266
"22305",2021,1,2,155,17,12,231.0365
"22306",2021,5,7,51,17,12,1028.6285
"22307",2020,7,7,51,17,12,227.7275
"22308",2021,11,7,51,17,12,668.56
"22309",2021,2,7,51,17,12,975.6165
"22310",2021,8,7,51,17,12,774.127013
"22311",2020,11,7,51,6,12,22.69
"22312",2021,7,7,51,6,12,61.422
"22313",2021,4,7,51,6,12,89.52545165
"22314",2021,3,7,51,6,12,84.881
"22315",2021,8,7,51,6,12,20.318
"22316",2021,1,7,51,6,12,14.788521
"22317",2021,9,7,51,6,12,1.6878312
"22318",2020,5,7,51,6,7,51.2375
"22319",2021,5,7,51,6,7,133.6673147
"22320",2020,4,7,51,6,7,55.1625
"22321",2020,3,7,51,6,7,105.5875
"22322",2021,10,7,51,6,7,86.37984775
"22323",2021,8,7,51,6,7,74.2087935
"22324",2021,5,7,51,6,1,437.01
"22325",2020,3,7,51,6,1,164.13
"22326",2021,2,1,51,6,1,0
"22327",2020,11,1,908,17,12,0.226266
"22328",2021,7,10,908,12,11,0.1177356
"22329",2021,9,6,159,2,6,95.017
"22330",2022,1,6,159,2,6,45.3435
"22331",2020,12,3,159,2,6,58.62
"22332",2021,10,3,159,2,6,132.3625
"22333",2022,1,3,159,2,6,62.553462
"22334",2021,7,3,159,2,6,35.6225
"22335",2021,4,6,159,2,6,43.053
"22336",2020,8,6,159,2,6,37.394
"22337",2020,6,6,159,2,6,91.406
"22338",2020,7,3,159,2,6,109.450253
"22339",2021,5,3,159,2,6,37.7975
"22340",2020,9,6,159,2,6,93.883
"22341",2021,3,6,159,2,6,32.5425
"22342",2020,4,3,159,2,5,147.066348
"22343",2021,8,3,159,2,5,12.7725
"22344",2020,3,6,159,2,5,5.108
"22345",2020,3,3,159,17,12,253.2854411
"22346",2020,5,3,159,17,12,159.3755059
"22347",2021,7,6,159,17,12,227.0491293
"22348",2021,4,6,159,17,12,128.4880431
"22349",2021,10,6,159,17,12,140.4535598
"22350",2021,9,6,159,17,12,241.778308
"22351",2021,2,3,159,17,12,416.8377369
"22352",2021,11,6,159,17,12,155.0041079
"22353",2022,2,3,159,17,12,281.7990031
"22354",2020,11,6,159,17,12,158.84388
"22355",2020,8,4,206,26,12,34.865
"22356",2020,3,4,206,26,12,288.8965
"22357",2021,5,4,206,26,12,22.87
"22358",2020,7,4,206,17,12,44.565
"22359",2020,11,4,206,11,12,46.34
"22360",2020,9,4,206,11,1,93.115
"22361",2021,6,4,206,11,1,0
"22362",2020,10,4,206,11,1,74.405
"22363",2020,6,4,206,11,1,76.7555
"22364",2021,4,4,206,11,1,24.34
"22365",2021,1,4,206,11,1,52.305
"22366",2021,11,4,206,11,1,142.395
"22367",2021,4,1,383,17,12,1.44942915
"22368",2021,11,1,383,17,12,2.9582336
"22369",2021,5,1,383,17,12,1.06515305
"22370",2021,5,6,53,9,6,53.5205
"22371",2020,7,6,53,9,6,6.922
"22372",2020,4,6,53,9,6,66.2705
"22373",2021,7,6,53,9,6,11.876
"22374",2020,4,6,53,17,12,778.639259
"22375",2021,2,6,53,17,12,2766.013
"22376",2020,3,3,296,2,5,111.9925
"22377",2020,3,6,296,2,5,6.498
"22378",2021,10,6,296,2,5,76.4065
"22379",2021,7,6,296,2,5,2.512
"22380",2020,3,6,296,17,12,127.9945568
"22381",2021,12,6,296,17,12,105.6556932
"22382",2020,7,3,296,17,12,169.095
"22383",2021,6,3,296,17,12,311.45
"22384",2021,10,3,296,17,12,113.53
"22385",2022,2,3,296,17,12,90.84
"22386",2020,7,3,296,26,12,11.6475
"22387",2021,3,3,296,26,12,24
"22388",2020,9,1,16,1,3,4.725
"22389",2021,5,7,16,1,3,86.07
"22390",2020,6,7,16,1,3,80.93080125
"22391",2021,10,7,16,1,3,70.5101205
"22392",2020,12,7,16,1,3,94.10744275
"22393",2020,8,1,16,1,3,4.5975
"22394",2022,2,7,16,1,3,12.735
"22395",2020,10,1,16,1,4,448.2453064
"22396",2021,1,1,16,1,4,677.695297
"22397",2020,8,1,16,1,4,463.9400303
"22398",2021,2,1,16,1,4,504.4756774
"22399",2021,5,1,16,1,4,335.8030921
"22400",2020,7,1,16,17,12,2155.190457
"22401",2020,8,7,16,17,12,144.8209244
"22402",2020,10,7,16,17,12,72.013
"22403",2020,4,7,16,17,12,24.845
"22404",2020,12,1,16,1,1,59.035
"22405",2020,7,1,16,1,1,40.8295
"22406",2020,3,1,16,1,1,38.3745
"22407",2021,7,1,16,1,1,13.9
"22408",2020,5,6,56,2,6,365.7895
"22409",2020,8,6,56,2,6,141.657
"22410",2021,11,6,56,2,6,160.7125
"22411",2020,4,8,56,2,6,91.109
"22412",2021,3,8,56,13,6,5.817
"22413",2020,3,6,56,13,6,0
"22414",2020,10,8,56,17,12,183.9297505
"22415",2020,8,8,56,17,12,918.1126395
"22416",2020,11,8,56,17,12,230.3021512
"22417",2022,2,8,56,17,12,436.2415
"22418",2020,12,6,56,17,12,400.2077682
"22419",2021,4,6,56,17,12,296.9520696
"22420",2020,6,6,56,2,12,31.58593975
"22421",2020,8,6,56,26,12,29.5587894
"22422",2021,1,6,56,2,12,39.92994425
"22423",2021,3,3,802,17,12,1.457512
"22424",2021,9,3,802,10,2,0
"22425",2021,6,10,1163,12,11,0.3532068
"22426",2020,12,5,81,11,1,14.52
"22427",2020,6,3,35,2,6,318.4475
"22428",2020,6,6,35,2,6,122.693
"22429",2021,4,6,35,2,6,170.1375
"22430",2021,2,6,35,2,6,260.52
"22431",2021,1,6,35,2,6,257.4095
"22432",2020,12,6,35,2,6,125.4275
"22433",2021,7,3,35,2,6,207.832
"22434",2021,4,3,35,2,5,51.585
"22435",2020,12,3,35,2,5,24.91
"22436",2020,10,3,35,2,5,38.99
"22437",2020,8,3,35,2,5,30.61
"22438",2021,11,3,35,2,5,109.0425
"22439",2021,1,6,35,2,5,0
"22440",2021,4,3,35,2,10,3.845
"22441",2020,12,3,35,2,10,0
"22442",2021,5,3,35,2,10,3.845
"22443",2021,1,8,35,3,9,0
"22444",2020,6,6,35,17,12,1409.343449
"22445",2021,7,3,35,17,12,380.5381741
"22446",2021,11,6,35,17,12,1681.273814
"22447",2021,4,7,35,17,12,376.685
"22448",2021,5,7,35,17,12,515.801
"22449",2021,12,7,35,17,12,614.9575
"22450",2021,11,7,35,17,12,663.145
"22451",2020,9,7,35,17,12,190.4075
"22452",2021,1,8,35,17,12,2.0740704
"22453",2020,4,7,35,2,2,229.9325
"22454",2020,8,7,35,2,2,106.8175
"22455",2020,5,7,35,2,2,191.1775
"22456",2022,1,7,35,2,2,84.935
"22457",2021,12,2,35,2,2,14.825
"22458",2022,1,8,403,17,12,0.0636029
"22459",2021,6,1,403,17,12,0.695714
"22460",2021,4,1,403,12,11,1.87363025
"22461",2021,6,1,403,12,11,0.70182335
"22462",2021,6,10,403,12,11,0.1177356
"22463",2020,6,2,359,17,12,9.265
"22464",2020,3,2,359,17,12,77.939
"22465",2021,7,2,359,17,12,86.74
"22466",2021,8,2,359,13,2,37.8575
"22467",2020,6,6,377,7,5,0.518
"22468",2021,6,3,377,7,5,0
"22469",2022,2,15,377,17,12,0.350196
"22470",2021,2,1,377,20,2,0
"22471",2022,2,1,1188,17,12,15.61523
"22472",2021,4,7,283,17,12,46.835
"22473",2020,11,7,283,17,12,46.47
"22474",2020,10,7,283,17,12,46.47
"22475",2021,9,7,283,1,2,44.26
"22476",2021,2,7,283,1,2,22.34
"22477",2020,12,1,132,17,12,136.5885
"22478",2021,1,1,132,17,12,533.4765
"22479",2021,6,1,132,4,1,127.5475
"22480",2021,1,1,132,1,1,89.7
"22481",2020,9,1,132,1,1,109.34
"22482",2020,11,1,132,1,1,88.3
"22483",2021,11,1,132,17,1,36.5019535
"22484",2022,1,1,132,17,1,6.12802
"22485",2021,8,8,381,20,9,0
"22486",2021,9,8,381,20,9,6.468
"22487",2021,1,8,381,20,9,2.471
"22488",2021,12,8,381,2,9,5.577
"22489",2020,11,8,381,17,12,139.7708048
"22490",2020,12,8,381,17,12,95.576
"22491",2021,6,8,381,17,12,8.2403087
"22492",2020,7,8,381,17,12,50.9806907
"22493",2022,1,8,381,17,12,141.145412
"22494",2021,10,8,381,17,12,41.351
"22495",2020,4,3,366,2,5,7.1275
"22496",2020,6,6,366,2,5,4.757
"22497",2020,9,3,366,17,12,7.5054336
"22498",2021,12,2,366,7,2,7.865
"22499",2021,10,2,366,7,2,7.865
"22500",2020,4,7,615,21,8,18.661
"22501",2021,12,7,615,21,8,0
"22502",2020,4,7,615,17,12,98.078
"22503",2021,7,6,215,2,5,37.619
"22504",2020,7,3,215,2,5,3.6425
"22505",2020,9,3,215,2,5,0
"22506",2021,10,3,215,2,5,0
"22507",2020,11,3,215,17,12,21.0885
"22508",2020,7,3,215,17,12,22.135
"22509",2020,5,3,215,17,12,22.135
"22510",2021,2,3,215,17,12,20.01
"22511",2020,4,1,426,17,12,16.97982
"22512",2020,9,7,92,17,12,224.904
"22513",2021,4,7,92,17,12,258.4865
"22514",2021,1,1,92,17,12,29.23
"22515",2021,3,2,92,17,12,81.1195
"22516",2022,1,2,92,17,12,53.9395
"22517",2021,7,7,92,17,12,454.4455
"22518",2021,8,7,92,17,12,325.231
"22519",2021,10,1,92,2,1,12.32
"22520",2020,7,1,92,2,1,0
"22521",2021,11,7,92,2,2,39.59
"22522",2020,6,7,92,2,2,191.5175
"22523",2020,8,7,92,2,2,51.98
"22524",2021,3,3,456,2,5,0
"22525",2021,6,3,456,2,5,0
"22526",2022,2,3,456,2,5,38.427
"22527",2021,9,3,456,17,12,28.9129265
"22528",2021,3,2,57,17,12,316.0465
"22529",2020,5,2,57,17,12,2156.455
"22530",2020,6,2,57,3,2,66.5375
"22531",2022,2,2,57,3,2,94.8
"22532",2020,3,2,57,3,2,0
"22533",2021,11,2,57,3,2,23.8575
"22534",2021,4,4,57,3,2,98.875
"22535",2021,2,1,24,2,3,22.95
"22536",2020,8,1,24,2,3,23.03
"22537",2022,1,6,24,2,6,315.419619
"22538",2021,3,3,24,2,6,0
"22539",2021,4,3,24,2,6,19.1725
"22540",2020,10,3,24,2,6,101.5375
"22541",2020,3,6,24,2,5,114.0525
"22542",2021,5,6,24,2,5,251.0425
"22543",2021,6,6,24,2,5,263.1805
"22544",2021,11,6,24,2,5,71.946
"22545",2021,2,6,24,2,5,36.653
"22546",2021,12,6,24,2,5,53.964
"22547",2022,1,6,24,2,5,62.5305
"22548",2020,6,3,24,2,5,402.259874
"22549",2020,4,3,24,2,5,606.730696
"22550",2021,12,2,24,2,10,12.4475
"22551",2020,10,2,24,2,10,16.77
"22552",2020,7,1,24,2,10,28.339
"22553",2021,3,1,24,2,10,31.6
"22554",2020,3,1,24,2,10,44.1905
"22555",2021,4,7,24,2,10,63.9875
"22556",2020,6,2,24,2,10,60.035
"22557",2021,9,2,24,2,10,95.6725
"22558",2021,12,4,24,2,10,0
"22559",2020,3,1,24,17,12,6339.1485
"22560",2021,10,1,24,17,12,6336.9395
"22561",2021,4,1,24,17,12,5461.001
"22562",2021,11,1,24,17,12,5319.391
"22563",2020,6,1,24,17,12,4961.5525
"22564",2020,7,1,24,17,12,3954.0595
"22565",2020,12,2,24,17,12,2553.286115
"22566",2021,9,2,24,17,12,5702.534098
"22567",2021,1,3,24,17,12,1464.650086
"22568",2021,12,3,24,17,12,1601.670473
"22569",2020,5,6,24,17,12,3869.638145
"22570",2020,6,6,24,17,12,2432.109099
"22571",2020,5,7,24,17,12,2391.334112
"22572",2022,1,7,24,17,12,1580.0795
"22573",2021,12,7,24,17,12,1453.747
"22574",2020,11,7,24,17,12,845.9402893
"22575",2021,6,6,24,26,12,122.21
"22576",2021,10,6,24,26,12,327.4675
"22577",2021,7,6,24,26,12,136.099
"22578",2020,12,7,24,2,1,125.795
"22579",2021,8,1,24,2,1,650.093
"22580",2022,2,1,24,2,1,618.466
"22581",2021,6,2,24,2,1,0
"22582",2020,12,4,24,2,1,416.844
"22583",2020,12,2,24,2,2,375.6775
"22584",2020,3,2,24,2,2,623.4596329
"22585",2020,5,1,24,2,2,370.1615
"22586",2021,8,1,24,2,2,461.185
"22587",2021,3,1,24,2,2,415.983
"22588",2021,5,3,24,2,2,638.46
"22589",2021,7,3,24,2,2,613.695
"22590",2021,12,3,24,2,2,251.2175
"22591",2021,8,1,24,3,2,18.37
"22592",2021,11,1,24,3,2,8.8125
"22593",2021,1,1,24,3,2,0
"22594",2021,7,1,24,3,2,2.6575
"22595",2020,7,7,24,3,2,67.776909
"22596",2020,6,7,24,3,2,66.313728
"22597",2021,4,2,24,20,2,26.2375
"22598",2021,6,2,24,20,2,8.95
"22599",2021,3,3,873,17,12,1.732224
"22600",2020,11,2,533,17,12,51.53
"22601",2020,8,2,533,1,2,11.1725
"22602",2020,3,7,189,17,12,3.75
"22603",2020,6,7,189,6,2,12.245
"22604",2020,4,3,616,7,5,0
"22605",2021,8,3,616,7,5,0
"22606",2021,7,1,616,17,12,4.2847935
"22607",2021,9,1,616,17,12,0.251328
"22608",2020,11,1,616,17,12,0.34203
"22609",2021,2,8,673,20,9,0
"22610",2021,11,8,673,1,9,13.077
"22611",2021,6,8,673,20,9,0
"22612",2020,12,3,495,20,6,35.76
"22613",2021,7,3,495,20,6,35.76
"22614",2021,5,3,495,20,10,41.405
"22615",2020,9,3,495,20,10,0
"22616",2021,12,3,495,20,10,41.405
"22617",2020,7,3,495,20,10,0
"22618",2021,9,3,495,20,10,41.405
"22619",2021,11,3,495,17,12,63.91
"22620",2021,10,3,495,17,12,63.91
"22621",2020,5,7,119,17,12,39.1
"22622",2020,10,7,119,10,7,2.4
"22623",2020,4,7,119,10,7,17.7875
"22624",2020,8,1,102,17,12,889.9133914
"22625",2021,2,1,102,17,12,346.6202305
"22626",2020,4,1,102,17,12,55.6895
"22627",2021,6,4,102,17,12,46.649267
"22628",2020,4,4,102,17,12,20.41983
"22629",2021,5,4,102,17,12,89.49
"22630",2020,3,4,102,17,12,48.99
"22631",2021,4,4,102,17,12,17.54
"22632",2021,9,1,102,1,7,0
"22633",2020,9,4,102,1,1,0
"22634",2021,11,4,102,1,1,97.38
"22635",2021,3,1,102,1,1,75.85
"22636",2021,2,1,102,1,1,0
"22637",2022,1,4,102,1,1,10.265
"22638",2020,11,6,63,2,6,20.6595
"22639",2021,6,6,63,2,6,160.865
"22640",2020,5,3,63,2,6,0
"22641",2020,11,6,63,2,5,1.587
"22642",2020,7,6,63,2,5,94.785
"22643",2021,8,6,63,2,5,139.638
"22644",2021,1,6,63,2,10,3.8095
"22645",2020,6,6,63,17,12,3452.74154
"22646",2020,4,6,63,17,12,3669.139117
"22647",2021,10,6,63,17,12,2879.51916
"22648",2020,9,6,63,17,12,560.4592029
"22649",2020,7,1,63,17,12,118.6975
"22650",2020,5,1,63,17,12,100.898
"22651",2022,2,1,63,17,12,164.873
"22652",2021,10,1,63,2,2,0
"22653",2021,1,1,63,2,2,24.0125
"22654",2020,3,1,416,1,1,19.3175
"22655",2020,5,7,213,17,12,109.4065
"22656",2020,3,7,213,17,12,2.0384144
"22657",2021,10,2,213,17,12,103.602208
"22658",2021,8,2,213,17,12,1.1303711
"22659",2021,9,4,213,17,12,2.599233
"22660",2020,9,1,213,17,12,6.348023
"22661",2021,4,1,213,17,12,16.0395948
"22662",2020,9,1,213,17,11,7.275294
"22663",2020,5,1,213,17,11,35.469595
"22664",2021,7,1,213,17,11,55.52867175
