Year,Month Name,Plant,Customer Name ,Primary Market Code ,Material Type,Booked Tons
2019,December,Plant_1,Customer_24,Primary_Market_Code_2,Material_Type_10,79.7695
2021,January,Plant_2,Customer_76,Primary_Market_Code_5,Material_Type_2,79.7675
2020,July,Plant_1,Customer_34,Primary_Market_Code_1,Material_Type_1,79.7575
2021,April,Plant_4,Customer_89,Primary_Market_Code_2,Material_Type_10,79.75
2020,December,Plant_3,Customer_460,Primary_Market_Code_1,Material_Type_5,79.715
2020,October,Plant_6,Customer_97,Primary_Market_Code_7,Material_Type_6,79.6435
2020,March,Plant_7,Customer_24,Primary_Market_Code_2,Material_Type_1,79.64
2021,August,Plant_7,Customer_24,Primary_Market_Code_2,Material_Type_10,79.6375
2018,February,Plant_3,Customer_667,Primary_Market_Code_2,Material_Type_5,79.6275
2018,August,Plant_6,Customer_418,Primary_Market_Code_2,Material_Type_5,79.5925
2021,August,Plant_3,Customer_94,Primary_Market_Code_6,Material_Type_10,79.5675
2020,January,Plant_2,Customer_3,Primary_Market_Code_2,Material_Type_2,79.555
2021,September,Plant_8,Customer_421,Primary_Market_Code_7,Material_Type_9,79.545
2021,April,Plant_2,Customer_26,Primary_Market_Code_3,Material_Type_2,79.54040273
2019,January,Plant_6,Customer_88,Primary_Market_Code_7,Material_Type_5,79.532
2018,August,Plant_5,Customer_346,Primary_Market_Code_11,Material_Type_7,79.5220345
2021,November,Plant_3,Customer_94,Primary_Market_Code_6,Material_Type_10,79.475
2020,July,Plant_2,Customer_131,Primary_Market_Code_2,Material_Type_2,79.46839728
2019,March,Plant_7,Customer_24,Primary_Market_Code_3,Material_Type_2,79.462
2018,May,Plant_2,Customer_103,Primary_Market_Code_6,Material_Type_7,79.4575
2020,June,Plant_3,Customer_157,Primary_Market_Code_2,Material_Type_5,79.4575
2021,December,Plant_3,Customer_24,Primary_Market_Code_2,Material_Type_6,79.44
2020,January,Plant_3,Customer_168,Primary_Market_Code_10,Material_Type_6,79.435
2020,August,Plant_4,Customer_195,Primary_Market_Code_21,Material_Type_10,79.429
2021,March,Plant_8,Customer_381,Primary_Market_Code_20,Material_Type_9,79.408
2019,October,Plant_7,Customer_240,Primary_Market_Code_5,Material_Type_8,79.40699
2018,April,Plant_5,Customer_117,Primary_Market_Code_1,Material_Type_1,79.402
2019,February,Plant_3,Customer_130,Primary_Market_Code_2,Material_Type_5,79.3725
2018,July,Plant_5,Customer_2,Primary_Market_Code_2,Material_Type_2,79.3656
2021,June,Plant_7,Customer_70,Primary_Market_Code_10,Material_Type_2,79.365
2020,July,Plant_3,Customer_71,Primary_Market_Code_2,Material_Type_5,79.3615
2018,August,Plant_7,Customer_119,Primary_Market_Code_10,Material_Type_7,79.3375
2018,November,Plant_8,Customer_94,Primary_Market_Code_2,Material_Type_6,79.337
2021,February,Plant_1,Customer_322,Primary_Market_Code_12,Material_Type_11,79.3265
2019,June,Plant_1,Customer_435,Primary_Market_Code_17,Material_Type_11,79.3025
2021,February,Plant_2,Customer_2,Primary_Market_Code_2,Material_Type_2,79.30018915
2019,September,Plant_1,Customer_322,Primary_Market_Code_12,Material_Type_11,79.284
2020,September,Plant_3,Customer_353,Primary_Market_Code_2,Material_Type_5,79.2825
2018,November,Plant_7,Customer_225,Primary_Market_Code_20,Material_Type_2,79.275
2019,July,Plant_2,Customer_149,Primary_Market_Code_2,Material_Type_8,79.2695
2019,May,Plant_6,Customer_3,Primary_Market_Code_2,Material_Type_2,79.265
2020,March,Plant_8,Customer_362,Primary_Market_Code_2,Material_Type_9,79.245
2022,February,Plant_7,Customer_51,Primary_Market_Code_6,Material_Type_1,79.24
2020,February,Plant_6,Customer_512,Primary_Market_Code_24,Material_Type_6,79.235
2020,June,Plant_2,Customer_15,Primary_Market_Code_12,Material_Type_11,79.235
2020,August,Plant_1,Customer_18,Primary_Market_Code_1,Material_Type_1,79.2325
2019,February,Plant_1,Customer_78,Primary_Market_Code_6,Material_Type_1,79.23
2018,December,Plant_1,Customer_153,Primary_Market_Code_1,Material_Type_1,79.225
2018,November,Plant_2,Customer_226,Primary_Market_Code_8,Material_Type_8,79.2215
2018,March,Plant_7,Customer_130,Primary_Market_Code_20,Material_Type_10,79.2075
2018,November,Plant_6,Customer_425,Primary_Market_Code_1,Material_Type_6,79.194
2018,March,Plant_7,Customer_285,Primary_Market_Code_1,Material_Type_7,79.1675
2018,February,Plant_6,Customer_115,Primary_Market_Code_6,Material_Type_6,79.131
2019,July,Plant_11,Customer_70,Primary_Market_Code_1,Material_Type_5,79.115
2018,November,Plant_2,Customer_26,Primary_Market_Code_21,Material_Type_2,79.10999758
2020,June,Plant_7,Customer_240,Primary_Market_Code_5,Material_Type_8,79.10364
2018,January,Plant_7,Customer_406,Primary_Market_Code_6,Material_Type_7,79.0775
2018,May,Plant_7,Customer_37,Primary_Market_Code_6,Material_Type_7,79.0724945
2019,January,Plant_2,Customer_100,Primary_Market_Code_2,Material_Type_2,79.0475
2021,April,Plant_2,Customer_212,Primary_Market_Code_2,Material_Type_2,79.041
2018,January,Plant_7,Customer_288,Primary_Market_Code_3,Material_Type_2,79.02
2020,May,Plant_3,Customer_130,Primary_Market_Code_3,Material_Type_5,79.019
2020,August,Plant_1,Customer_171,Primary_Market_Code_1,Material_Type_1,79.0155
2019,April,Plant_11,Customer_115,Primary_Market_Code_6,Material_Type_6,78.979
2018,March,Plant_3,Customer_134,Primary_Market_Code_3,Material_Type_2,78.9725
2020,June,Plant_6,Customer_173,Primary_Market_Code_2,Material_Type_6,78.9295
2018,July,Plant_5,Customer_336,Primary_Market_Code_1,Material_Type_4,78.89
2019,September,Plant_3,Customer_261,Primary_Market_Code_2,Material_Type_5,78.8867915
2020,March,Plant_1,Customer_170,Primary_Market_Code_2,Material_Type_2,78.86385
2018,February,Plant_5,Customer_336,Primary_Market_Code_1,Material_Type_4,78.82
2019,September,Plant_1,Customer_1,Primary_Market_Code_1,Material_Type_7,78.8075
2020,March,Plant_6,Customer_362,Primary_Market_Code_2,Material_Type_5,78.7755
2019,October,Plant_3,Customer_295,Primary_Market_Code_2,Material_Type_5,78.765
2022,January,Plant_1,Customer_201,Primary_Market_Code_12,Material_Type_11,78.765
2022,January,Plant_3,Customer_295,Primary_Market_Code_2,Material_Type_5,78.75
2019,July,Plant_2,Customer_3,Primary_Market_Code_2,Material_Type_2,78.7425
2021,April,Plant_7,Customer_24,Primary_Market_Code_2,Material_Type_10,78.735
2018,January,Plant_7,Customer_283,Primary_Market_Code_1,Material_Type_2,78.69
2020,May,Plant_7,Customer_240,Primary_Market_Code_5,Material_Type_8,78.68042
2019,April,Plant_1,Customer_120,Primary_Market_Code_7,Material_Type_1,78.68
2018,July,Plant_8,Customer_301,Primary_Market_Code_2,Material_Type_9,78.668
2019,August,Plant_3,Customer_295,Primary_Market_Code_2,Material_Type_5,78.665
2021,February,Plant_2,Customer_67,Primary_Market_Code_2,Material_Type_2,78.62
2019,August,Plant_7,Customer_430,Primary_Market_Code_13,Material_Type_10,78.62
2018,February,Plant_8,Customer_64,Primary_Market_Code_2,Material_Type_6,78.62
2020,September,Plant_14,Customer_3,Primary_Market_Code_2,Material_Type_1,78.6125
2018,December,Plant_7,Customer_306,Primary_Market_Code_1,Material_Type_2,78.61
2019,November,Plant_3,Customer_199,Primary_Market_Code_2,Material_Type_5,78.595
2019,September,Plant_11,Customer_70,Primary_Market_Code_1,Material_Type_5,78.575
2018,March,Plant_2,Customer_15,Primary_Market_Code_12,Material_Type_11,78.5625
2019,February,Plant_3,Customer_296,Primary_Market_Code_2,Material_Type_5,78.5592
2018,September,Plant_7,Customer_149,Primary_Market_Code_2,Material_Type_8,78.5553
2019,September,Plant_7,Customer_124,Primary_Market_Code_6,Material_Type_7,78.527199
2022,January,Plant_1,Customer_232,Primary_Market_Code_2,Material_Type_2,78.5
2021,February,Plant_7,Customer_298,Primary_Market_Code_2,Material_Type_8,78.47214001
2018,April,Plant_1,Customer_449,Primary_Market_Code_12,Material_Type_11,78.46
2020,July,Plant_2,Customer_204,Primary_Market_Code_2,Material_Type_4,78.4325
2020,April,Plant_3,Customer_217,Primary_Market_Code_2,Material_Type_5,78.4275
2019,October,Plant_11,Customer_74,Primary_Market_Code_7,Material_Type_5,78.40999864
2019,April,Plant_2,Customer_229,Primary_Market_Code_2,Material_Type_2,78.3925
2018,September,Plant_7,Customer_298,Primary_Market_Code_2,Material_Type_8,78.38846
2018,April,Plant_2,Customer_497,Primary_Market_Code_20,Material_Type_2,78.385
2021,September,Plant_1,Customer_41,Primary_Market_Code_8,Material_Type_1,78.37
2019,October,Plant_3,Customer_97,Primary_Market_Code_7,Material_Type_5,78.3675
2018,January,Plant_5,Customer_235,Primary_Market_Code_1,Material_Type_1,78.34
2020,September,Plant_7,Customer_15,Primary_Market_Code_12,Material_Type_11,78.2975
2021,July,Plant_3,Customer_261,Primary_Market_Code_2,Material_Type_5,78.2805
2019,May,Plant_2,Customer_520,Primary_Market_Code_1,Material_Type_2,78.275
2021,April,Plant_7,Customer_70,Primary_Market_Code_10,Material_Type_2,78.265
2020,July,Plant_4,Customer_204,Primary_Market_Code_1,Material_Type_4,78.26
2022,January,Plant_7,Customer_319,Primary_Market_Code_10,Material_Type_7,78.24129302
2019,November,Plant_1,Customer_416,Primary_Market_Code_1,Material_Type_1,78.2275
2020,November,Plant_1,Customer_79,Primary_Market_Code_8,Material_Type_1,78.2275
2019,January,Plant_7,Customer_51,Primary_Market_Code_6,Material_Type_7,78.22
2019,June,Plant_3,Customer_396,Primary_Market_Code_2,Material_Type_5,78.215
2018,December,Plant_2,Customer_207,Primary_Market_Code_2,Material_Type_2,78.1875
2021,January,Plant_7,Customer_144,Primary_Market_Code_6,Material_Type_7,78.138
2018,November,Plant_3,Customer_217,Primary_Market_Code_2,Material_Type_5,78.135
2019,December,Plant_2,Customer_265,Primary_Market_Code_3,Material_Type_8,78.11834
2018,June,Plant_3,Customer_71,Primary_Market_Code_2,Material_Type_5,78.08
2021,May,Plant_7,Customer_430,Primary_Market_Code_13,Material_Type_10,78.0785
2019,May,Plant_6,Customer_88,Primary_Market_Code_7,Material_Type_5,78.05
2021,February,Plant_6,Customer_26,Primary_Market_Code_2,Material_Type_2,77.99699823
2018,December,Plant_7,Customer_306,Primary_Market_Code_2,Material_Type_2,77.9925
2018,January,Plant_7,Customer_130,Primary_Market_Code_20,Material_Type_10,77.9775
2020,December,Plant_6,Customer_26,Primary_Market_Code_2,Material_Type_2,77.9736024
2018,January,Plant_7,Customer_103,Primary_Market_Code_6,Material_Type_7,77.939805
2020,February,Plant_2,Customer_15,Primary_Market_Code_7,Material_Type_2,77.9
2019,October,Plant_6,Customer_88,Primary_Market_Code_7,Material_Type_6,77.89
2019,October,Plant_2,Customer_359,Primary_Market_Code_1,Material_Type_2,77.88
2020,September,Plant_3,Customer_328,Primary_Market_Code_2,Material_Type_6,77.86
2019,May,Plant_1,Customer_334,Primary_Market_Code_7,Material_Type_1,77.84
2020,January,Plant_2,Customer_224,Primary_Market_Code_11,Material_Type_8,77.84
2020,February,Plant_7,Customer_37,Primary_Market_Code_6,Material_Type_7,77.8265
2019,July,Plant_1,Customer_493,Primary_Market_Code_1,Material_Type_1,77.825
2021,August,Plant_7,Customer_240,Primary_Market_Code_20,Material_Type_8,77.80763999
2021,August,Plant_2,Customer_155,Primary_Market_Code_2,Material_Type_8,77.7925
2021,January,Plant_2,Customer_15,Primary_Market_Code_12,Material_Type_11,77.79
2018,August,Plant_6,Customer_138,Primary_Market_Code_2,Material_Type_6,77.75
2019,October,Plant_5,Customer_81,Primary_Market_Code_11,Material_Type_1,77.75
2019,October,Plant_7,Customer_319,Primary_Market_Code_10,Material_Type_7,77.74659
2018,February,Plant_7,Customer_52,Primary_Market_Code_6,Material_Type_2,77.7235
2020,November,Plant_11,Customer_74,Primary_Market_Code_7,Material_Type_5,77.71500496
2018,November,Plant_3,Customer_77,Primary_Market_Code_12,Material_Type_11,77.7095
2019,March,Plant_2,Customer_2,Primary_Market_Code_2,Material_Type_2,77.7067215
2020,June,Plant_2,Customer_265,Primary_Market_Code_3,Material_Type_8,77.6965
2020,May,Plant_4,Customer_89,Primary_Market_Code_2,Material_Type_10,77.665
2021,December,Plant_3,Customer_321,Primary_Market_Code_11,Material_Type_6,77.626
2021,May,Plant_5,Customer_117,Primary_Market_Code_1,Material_Type_1,77.615
2018,May,Plant_8,Customer_421,Primary_Market_Code_7,Material_Type_9,77.5875
2018,June,Plant_7,Customer_390,Primary_Market_Code_2,Material_Type_2,77.5725
2020,November,Plant_7,Customer_202,Primary_Market_Code_6,Material_Type_7,77.5625
2018,June,Plant_7,Customer_373,Primary_Market_Code_2,Material_Type_8,77.5615
2018,March,Plant_3,Customer_71,Primary_Market_Code_6,Material_Type_6,77.495
2019,April,Plant_6,Customer_63,Primary_Market_Code_2,Material_Type_6,77.4908433
2021,November,Plant_7,Customer_240,Primary_Market_Code_20,Material_Type_8,77.473
2020,November,Plant_5,Customer_81,Primary_Market_Code_1,Material_Type_1,77.47
2020,September,Plant_1,Customer_283,Primary_Market_Code_1,Material_Type_1,77.47
2018,February,Plant_7,Customer_272,Primary_Market_Code_2,Material_Type_2,77.45
2019,September,Plant_7,Customer_285,Primary_Market_Code_1,Material_Type_7,77.4475
2020,April,Plant_3,Customer_159,Primary_Market_Code_2,Material_Type_6,77.4275
2021,November,Plant_6,Customer_97,Primary_Market_Code_19,Material_Type_6,77.417
2020,August,Plant_7,Customer_241,Primary_Market_Code_1,Material_Type_7,77.3975
2018,October,Plant_3,Customer_71,Primary_Market_Code_2,Material_Type_5,77.3425
2018,October,Plant_7,Customer_248,Primary_Market_Code_12,Material_Type_11,77.3425
2018,September,Plant_6,Customer_362,Primary_Market_Code_2,Material_Type_5,77.324
2021,October,Plant_3,Customer_202,Primary_Market_Code_6,Material_Type_6,77.3225
2019,March,Plant_1,Customer_255,Primary_Market_Code_12,Material_Type_11,77.3205
2018,November,Plant_3,Customer_446,Primary_Market_Code_1,Material_Type_6,77.2975
2019,March,Plant_3,Customer_296,Primary_Market_Code_2,Material_Type_5,77.28365
2018,April,Plant_3,Customer_472,Primary_Market_Code_11,Material_Type_5,77.28
2019,January,Plant_3,Customer_130,Primary_Market_Code_3,Material_Type_5,77.25
2020,October,Plant_7,Customer_240,Primary_Market_Code_5,Material_Type_8,77.230615
2019,September,Plant_7,Customer_330,Primary_Market_Code_7,Material_Type_7,77.23
2021,August,Plant_6,Customer_296,Primary_Market_Code_2,Material_Type_5,77.2277
2019,December,Plant_11,Customer_74,Primary_Market_Code_2,Material_Type_2,77.225
2021,October,Plant_7,Customer_298,Primary_Market_Code_2,Material_Type_2,77.2125
2020,February,Plant_7,Customer_240,Primary_Market_Code_20,Material_Type_8,77.2065
2021,February,Plant_2,Customer_202,Primary_Market_Code_6,Material_Type_7,77.1975
2020,December,Plant_1,Customer_255,Primary_Market_Code_12,Material_Type_11,77.17
2019,July,Plant_7,Customer_35,Primary_Market_Code_2,Material_Type_10,77.1175
2021,April,Plant_6,Customer_159,Primary_Market_Code_2,Material_Type_6,77.109
2018,May,Plant_1,Customer_161,Primary_Market_Code_1,Material_Type_1,77.105
2018,December,Plant_2,Customer_226,Primary_Market_Code_2,Material_Type_8,77.076
2021,June,Plant_3,Customer_261,Primary_Market_Code_2,Material_Type_5,77.03300012
2018,October,Plant_7,Customer_319,Primary_Market_Code_10,Material_Type_7,77.030135
2021,November,Plant_2,Customer_216,Primary_Market_Code_7,Material_Type_2,77.025
2019,May,Plant_2,Customer_67,Primary_Market_Code_2,Material_Type_2,77.0225
2022,January,Plant_3,Customer_450,Primary_Market_Code_7,Material_Type_6,77
2019,September,Plant_2,Customer_220,Primary_Market_Code_6,Material_Type_2,77
2018,April,Plant_7,Customer_374,Primary_Market_Code_12,Material_Type_11,76.965
2021,January,Plant_7,Customer_267,Primary_Market_Code_6,Material_Type_7,76.9343175
2018,January,Plant_4,Customer_483,Primary_Market_Code_15,Material_Type_10,76.9095
2019,February,Plant_7,Customer_3,Primary_Market_Code_2,Material_Type_1,76.9
2019,April,Plant_7,Customer_191,Primary_Market_Code_6,Material_Type_10,76.885
2021,February,Plant_8,Customer_381,Primary_Market_Code_20,Material_Type_9,76.877
2019,November,Plant_3,Customer_130,Primary_Market_Code_2,Material_Type_6,76.8675
2021,January,Plant_7,Customer_92,Primary_Market_Code_2,Material_Type_2,76.86
2021,February,Plant_7,Customer_253,Primary_Market_Code_20,Material_Type_2,76.8245
2018,July,Plant_1,Customer_134,Primary_Market_Code_3,Material_Type_2,76.81
2021,March,Plant_2,Customer_91,Primary_Market_Code_2,Material_Type_8,76.804075
2020,September,Plant_3,Customer_591,Primary_Market_Code_6,Material_Type_5,76.7825
2018,June,Plant_4,Customer_3,Primary_Market_Code_2,Material_Type_10,76.77
2019,November,Plant_11,Customer_74,Primary_Market_Code_7,Material_Type_6,76.7658971
2019,May,Plant_2,Customer_220,Primary_Market_Code_6,Material_Type_2,76.755
2020,October,Plant_2,Customer_384,Primary_Market_Code_7,Material_Type_2,76.745
2018,April,Plant_5,Customer_126,Primary_Market_Code_2,Material_Type_5,76.7196769
2019,April,Plant_8,Customer_332,Primary_Market_Code_2,Material_Type_6,76.707
2019,December,Plant_7,Customer_35,Primary_Market_Code_2,Material_Type_10,76.685
2018,August,Plant_3,Customer_353,Primary_Market_Code_4,Material_Type_2,76.6825
2018,October,Plant_2,Customer_224,Primary_Market_Code_11,Material_Type_8,76.68
2018,November,Plant_2,Customer_207,Primary_Market_Code_2,Material_Type_2,76.6225
2021,October,Plant_1,Customer_213,Primary_Market_Code_17,Material_Type_11,76.615
2018,April,Plant_10,Customer_89,Primary_Market_Code_2,Material_Type_10,76.61
2018,April,Plant_11,Customer_70,Primary_Market_Code_2,Material_Type_5,76.605
2021,February,Plant_3,Customer_353,Primary_Market_Code_4,Material_Type_2,76.575
2020,January,Plant_3,Customer_496,Primary_Market_Code_24,Material_Type_7,76.546
2018,July,Plant_1,Customer_255,Primary_Market_Code_12,Material_Type_11,76.525
2020,September,Plant_2,Customer_15,Primary_Market_Code_12,Material_Type_11,76.51
2021,November,Plant_1,Customer_413,Primary_Market_Code_1,Material_Type_1,76.5
2021,February,Plant_4,Customer_206,Primary_Market_Code_11,Material_Type_1,76.49
2021,April,Plant_1,Customer_470,Primary_Market_Code_12,Material_Type_11,76.465
2021,December,Plant_3,Customer_130,Primary_Market_Code_2,Material_Type_5,76.42
2020,October,Plant_11,Customer_3,Primary_Market_Code_2,Material_Type_1,76.401
2021,February,Plant_1,Customer_274,Primary_Market_Code_7,Material_Type_1,76.3875
2018,June,Plant_7,Customer_174,Primary_Market_Code_6,Material_Type_7,76.329608
2020,January,Plant_7,Customer_103,Primary_Market_Code_6,Material_Type_7,76.3275
2022,January,Plant_4,Customer_89,Primary_Market_Code_2,Material_Type_10,76.315
2021,March,Plant_4,Customer_204,Primary_Market_Code_1,Material_Type_4,76.275
2020,June,Plant_2,Customer_26,Primary_Market_Code_21,Material_Type_2,76.22999552
2018,January,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_2,76.21
2019,April,Plant_5,Customer_235,Primary_Market_Code_1,Material_Type_1,76.195
2019,March,Plant_1,Customer_198,Primary_Market_Code_20,Material_Type_1,76.19
2018,May,Plant_3,Customer_173,Primary_Market_Code_6,Material_Type_6,76.178
2020,February,Plant_3,Customer_272,Primary_Market_Code_6,Material_Type_6,76.1775
2019,May,Plant_2,Customer_114,Primary_Market_Code_13,Material_Type_2,76.1625
2019,January,Plant_7,Customer_144,Primary_Market_Code_6,Material_Type_7,76.135
2021,January,Plant_6,Customer_370,Primary_Market_Code_2,Material_Type_5,76.107
2020,August,Plant_7,Customer_264,Primary_Market_Code_3,Material_Type_8,76.0976665
2020,June,Plant_7,Customer_79,Primary_Market_Code_8,Material_Type_7,76.0892875
2019,May,Plant_2,Customer_354,Primary_Market_Code_2,Material_Type_8,76.066
2018,August,Plant_2,Customer_76,Primary_Market_Code_5,Material_Type_8,76.0649
2019,May,Plant_3,Customer_55,Primary_Market_Code_2,Material_Type_6,76.0587
2020,July,Plant_1,Customer_180,Primary_Market_Code_12,Material_Type_11,76.02
2021,October,Plant_7,Customer_246,Primary_Market_Code_6,Material_Type_7,76.0185
2018,February,Plant_2,Customer_34,Primary_Market_Code_1,Material_Type_2,76.0125
2020,November,Plant_3,Customer_2,Primary_Market_Code_2,Material_Type_2,76.003585
2018,August,Plant_3,Customer_130,Primary_Market_Code_2,Material_Type_10,76
2019,September,Plant_1,Customer_243,Primary_Market_Code_1,Material_Type_1,76
2020,August,Plant_8,Customer_168,Primary_Market_Code_10,Material_Type_6,76
2021,March,Plant_8,Customer_421,Primary_Market_Code_7,Material_Type_9,75.975
2021,February,Plant_7,Customer_246,Primary_Market_Code_6,Material_Type_2,75.97
2020,December,Plant_2,Customer_384,Primary_Market_Code_7,Material_Type_2,75.965
2020,March,Plant_1,Customer_34,Primary_Market_Code_4,Material_Type_1,75.9375
2018,May,Plant_7,Customer_321,Primary_Market_Code_6,Material_Type_2,75.9315
2018,March,Plant_8,Customer_421,Primary_Market_Code_7,Material_Type_9,75.917
2020,November,Plant_7,Customer_330,Primary_Market_Code_7,Material_Type_7,75.9125
2019,June,Plant_3,Customer_134,Primary_Market_Code_3,Material_Type_2,75.8725
2018,April,Plant_2,Customer_354,Primary_Market_Code_2,Material_Type_8,75.861
2019,July,Plant_1,Customer_232,Primary_Market_Code_2,Material_Type_2,75.8435
2020,August,Plant_6,Customer_307,Primary_Market_Code_2,Material_Type_6,75.839
2020,July,Plant_3,Customer_430,Primary_Market_Code_2,Material_Type_5,75.8305
2020,July,Plant_3,Customer_396,Primary_Market_Code_2,Material_Type_5,75.83
2018,July,Plant_6,Customer_362,Primary_Market_Code_2,Material_Type_5,75.7745
2019,August,Plant_5,Customer_346,Primary_Market_Code_11,Material_Type_7,75.755533
2018,May,Plant_3,Customer_308,Primary_Market_Code_2,Material_Type_6,75.7475
2018,December,Plant_6,Customer_362,Primary_Market_Code_2,Material_Type_5,75.7415
2021,April,Plant_1,Customer_343,Primary_Market_Code_2,Material_Type_2,75.6925
2019,October,Plant_2,Customer_26,Primary_Market_Code_3,Material_Type_2,75.68649962
2021,April,Plant_7,Customer_149,Primary_Market_Code_2,Material_Type_8,75.67749998
2019,September,Plant_2,Customer_194,Primary_Market_Code_5,Material_Type_2,75.665
2019,July,Plant_6,Customer_328,Primary_Market_Code_2,Material_Type_6,75.63
2019,April,Plant_3,Customer_130,Primary_Market_Code_2,Material_Type_5,75.6275
2020,May,Plant_3,Customer_37,Primary_Market_Code_6,Material_Type_10,75.61
2018,February,Plant_1,Customer_25,Primary_Market_Code_1,Material_Type_1,75.59
2021,January,Plant_7,Customer_144,Primary_Market_Code_6,Material_Type_2,75.56
2020,August,Plant_6,Customer_459,Primary_Market_Code_2,Material_Type_5,75.5425
2018,August,Plant_7,Customer_353,Primary_Market_Code_6,Material_Type_2,75.5125
2020,July,Plant_6,Customer_328,Primary_Market_Code_2,Material_Type_6,75.5065
2019,November,Plant_2,Customer_202,Primary_Market_Code_6,Material_Type_7,75.5
2021,January,Plant_3,Customer_353,Primary_Market_Code_2,Material_Type_5,75.485
2021,June,Plant_4,Customer_142,Primary_Market_Code_11,Material_Type_2,75.4725
2020,December,Plant_6,Customer_97,Primary_Market_Code_19,Material_Type_6,75.447
2019,November,Plant_2,Customer_359,Primary_Market_Code_13,Material_Type_2,75.4425
2020,June,Plant_6,Customer_126,Primary_Market_Code_2,Material_Type_5,75.44
2021,August,Plant_5,Customer_117,Primary_Market_Code_1,Material_Type_1,75.4065
2018,February,Plant_8,Customer_301,Primary_Market_Code_2,Material_Type_6,75.37
2021,June,Plant_7,Customer_15,Primary_Market_Code_12,Material_Type_11,75.3525
2018,March,Plant_3,Customer_430,Primary_Market_Code_2,Material_Type_5,75.3225
2020,January,Plant_3,Customer_71,Primary_Market_Code_6,Material_Type_6,75.2475
2019,October,Plant_7,Customer_373,Primary_Market_Code_2,Material_Type_8,75.2395
2018,October,Plant_7,Customer_51,Primary_Market_Code_6,Material_Type_7,75.2325
2020,March,Plant_1,Customer_15,Primary_Market_Code_12,Material_Type_11,75.23
2020,August,Plant_3,Customer_468,Primary_Market_Code_2,Material_Type_5,75.2275
2018,August,Plant_1,Customer_122,Primary_Market_Code_1,Material_Type_1,75.22
2018,July,Plant_5,Customer_2,Primary_Market_Code_2,Material_Type_1,75.1578
2020,January,Plant_6,Customer_97,Primary_Market_Code_7,Material_Type_5,75.15
2018,May,Plant_7,Customer_284,Primary_Market_Code_2,Material_Type_2,75.11
2021,August,Plant_7,Customer_240,Primary_Market_Code_5,Material_Type_8,75.10142001
2021,July,Plant_2,Customer_198,Primary_Market_Code_2,Material_Type_2,75.04
2021,January,Plant_2,Customer_114,Primary_Market_Code_2,Material_Type_2,75.03
2022,January,Plant_3,Customer_199,Primary_Market_Code_2,Material_Type_5,75
2021,June,Plant_1,Customer_274,Primary_Market_Code_1,Material_Type_1,75
2021,December,Plant_4,Customer_305,Primary_Market_Code_1,Material_Type_1,75
2018,July,Plant_7,Customer_130,Primary_Market_Code_2,Material_Type_2,75
2019,April,Plant_7,Customer_37,Primary_Market_Code_6,Material_Type_1,75
2022,January,Plant_7,Customer_430,Primary_Market_Code_13,Material_Type_10,75
2018,August,Plant_6,Customer_3,Primary_Market_Code_2,Material_Type_10,74.985
2020,December,Plant_2,Customer_82,Primary_Market_Code_1,Material_Type_2,74.975
2020,January,Plant_5,Customer_2,Primary_Market_Code_2,Material_Type_2,74.9564
2019,November,Plant_2,Customer_4,Primary_Market_Code_3,Material_Type_2,74.9564
2020,July,Plant_7,Customer_246,Primary_Market_Code_6,Material_Type_7,74.952
2020,February,Plant_3,Customer_251,Primary_Market_Code_2,Material_Type_5,74.925
2020,May,Plant_6,Customer_173,Primary_Market_Code_2,Material_Type_6,74.921
2019,June,Plant_3,Customer_173,Primary_Market_Code_6,Material_Type_6,74.921
2018,May,Plant_1,Customer_452,Primary_Market_Code_2,Material_Type_1,74.9
2020,September,Plant_1,Customer_18,Primary_Market_Code_1,Material_Type_1,74.8875
2020,March,Plant_6,Customer_321,Primary_Market_Code_11,Material_Type_6,74.8385
2018,March,Plant_4,Customer_3,Primary_Market_Code_2,Material_Type_10,74.835
2020,May,Plant_7,Customer_241,Primary_Market_Code_1,Material_Type_7,74.815
2019,May,Plant_3,Customer_130,Primary_Market_Code_2,Material_Type_6,74.8
2019,January,Plant_3,Customer_225,Primary_Market_Code_20,Material_Type_6,74.775
2021,October,Plant_2,Customer_194,Primary_Market_Code_5,Material_Type_2,74.765
2018,December,Plant_3,Customer_202,Primary_Market_Code_6,Material_Type_6,74.75
2018,February,Plant_6,Customer_327,Primary_Market_Code_2,Material_Type_6,74.732
2021,August,Plant_7,Customer_246,Primary_Market_Code_13,Material_Type_7,74.7245
2021,August,Plant_1,Customer_7,Primary_Market_Code_1,Material_Type_1,74.708
2018,February,Plant_7,Customer_298,Primary_Market_Code_2,Material_Type_8,74.69166
2021,September,Plant_3,Customer_168,Primary_Market_Code_10,Material_Type_5,74.6475
2020,May,Plant_3,Customer_364,Primary_Market_Code_24,Material_Type_5,74.645
2021,May,Plant_3,Customer_94,Primary_Market_Code_6,Material_Type_10,74.615
2019,February,Plant_7,Customer_285,Primary_Market_Code_1,Material_Type_7,74.6075
2018,December,Plant_8,Customer_301,Primary_Market_Code_2,Material_Type_6,74.598
2019,September,Plant_3,Customer_3,Primary_Market_Code_2,Material_Type_5,74.595
2020,February,Plant_7,Customer_191,Primary_Market_Code_6,Material_Type_10,74.5775
2019,November,Plant_2,Customer_130,Primary_Market_Code_2,Material_Type_2,74.5
