Plant,Customer ,Primary Market Code,Material Type ,Available Tons
Plant_1,Customer_519,Primary_Market_Code_17,Material_Type_11,52.27832815
Plant_1,Customer_213,Primary_Market_Code_17,Material_Type_11,87.6614094
Plant_1,Customer_1,Primary_Market_Code_1,Material_Type_1,457.8568835
Plant_1,Customer_14,Primary_Market_Code_7,Material_Type_1,590.605
Plant_1,Customer_78,Primary_Market_Code_6,Material_Type_1,0
Plant_1,Customer_41,Primary_Market_Code_3,Material_Type_1,13.7875
Plant_1,Customer_95,Primary_Market_Code_6,Material_Type_1,78.45
Plant_1,Customer_110,Primary_Market_Code_4,Material_Type_1,0
Plant_1,Customer_349,Primary_Market_Code_1,Material_Type_1,4.075
Plant_1,Customer_154,Primary_Market_Code_7,Material_Type_1,29.81
Plant_1,Customer_80,Primary_Market_Code_1,Material_Type_1,585.32845
Plant_1,Customer_372,Primary_Market_Code_7,Material_Type_1,0
Plant_1,Customer_74,Primary_Market_Code_2,Material_Type_1,18.995
Plant_1,Customer_41,Primary_Market_Code_11,Material_Type_1,38.4525
Plant_1,Customer_101,Primary_Market_Code_7,Material_Type_1,0
Plant_1,Customer_90,Primary_Market_Code_1,Material_Type_1,70.21
Plant_1,Customer_343,Primary_Market_Code_2,Material_Type_2,13.825
Plant_1,Customer_76,Primary_Market_Code_5,Material_Type_2,5.8475
Plant_1,Customer_232,Primary_Market_Code_2,Material_Type_2,35.6645
Plant_1,Customer_59,Primary_Market_Code_2,Material_Type_2,2.609739
Plant_1,Customer_579,Primary_Market_Code_2,Material_Type_2,18.355
Plant_5,Customer_2,Primary_Market_Code_17,Material_Type_12,71.32
Plant_5,Customer_15,Primary_Market_Code_17,Material_Type_12,5.61952695
Plant_5,Customer_1045,Primary_Market_Code_17,Material_Type_2,0
Plant_5,Customer_2,Primary_Market_Code_2,Material_Type_2,34.4075
Plant_12,Customer_1045,Primary_Market_Code_17,Material_Type_12,557.8305
Plant_6,Customer_44,Primary_Market_Code_2,Material_Type_6,268.2055
Plant_6,Customer_430,Primary_Market_Code_2,Material_Type_5,20.15
Plant_6,Customer_88,Primary_Market_Code_7,Material_Type_5,41.63
Plant_6,Customer_75,Primary_Market_Code_5,Material_Type_5,6.012
Plant_6,Customer_362,Primary_Market_Code_2,Material_Type_5,28.3225
Plant_6,Customer_490,Primary_Market_Code_2,Material_Type_5,1.6815
Plant_6,Customer_44,Primary_Market_Code_26,Material_Type_12,472.370411
Plant_6,Customer_307,Primary_Market_Code_17,Material_Type_12,144.5675
Plant_6,Customer_71,Primary_Market_Code_17,Material_Type_12,924.2223607
Plant_6,Customer_653,Primary_Market_Code_17,Material_Type_12,44.72
Plant_6,Customer_159,Primary_Market_Code_17,Material_Type_12,218.1418458
Plant_6,Customer_430,Primary_Market_Code_17,Material_Type_12,200.9825
Plant_6,Customer_382,Primary_Market_Code_17,Material_Type_12,50.03
Plant_6,Customer_173,Primary_Market_Code_2,Material_Type_7,15.6975
Plant_6,Customer_464,Primary_Market_Code_17,Material_Type_11,24.3655689
Plant_6,Customer_487,Primary_Market_Code_17,Material_Type_11,36.16261875
Plant_4,Customer_195,Primary_Market_Code_21,Material_Type_10,181.855
Plant_4,Customer_117,Primary_Market_Code_1,Material_Type_10,34.295
Plant_4,Customer_195,Primary_Market_Code_21,Material_Type_12,235.3055874
Plant_4,Customer_391,Primary_Market_Code_26,Material_Type_12,31.0735
Plant_4,Customer_77,Primary_Market_Code_17,Material_Type_12,248.3412734
Plant_4,Customer_767,Primary_Market_Code_17,Material_Type_12,3.897641
Plant_4,Customer_663,Primary_Market_Code_17,Material_Type_12,19.69
Plant_4,Customer_195,Primary_Market_Code_17,Material_Type_12,289.3645257
Plant_4,Customer_434,Primary_Market_Code_17,Material_Type_12,26.3865
Plant_4,Customer_245,Primary_Market_Code_17,Material_Type_12,63.051
Plant_4,Customer_87,Primary_Market_Code_12,Material_Type_11,8.68736
Plant_4,Customer_206,Primary_Market_Code_11,Material_Type_1,112.2765
Plant_4,Customer_89,Primary_Market_Code_2,Material_Type_1,0
Plant_4,Customer_434,Primary_Market_Code_2,Material_Type_2,41.1
Plant_8,Customer_94,Primary_Market_Code_2,Material_Type_6,173.466
Plant_8,Customer_64,Primary_Market_Code_2,Material_Type_6,21.412
Plant_8,Customer_301,Primary_Market_Code_2,Material_Type_6,70.352
Plant_8,Customer_42,Primary_Market_Code_2,Material_Type_9,272.5785
Plant_8,Customer_799,Primary_Market_Code_2,Material_Type_9,5.378
Plant_8,Customer_577,Primary_Market_Code_7,Material_Type_9,0
Plant_8,Customer_64,Primary_Market_Code_17,Material_Type_12,3173.75617
Plant_8,Customer_421,Primary_Market_Code_17,Material_Type_12,153.2575881
Plant_8,Customer_1194,Primary_Market_Code_17,Material_Type_12,0.1272058
Plant_8,Customer_109,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_8,Customer_375,Primary_Market_Code_17,Material_Type_12,0.1272058
Plant_8,Customer_1160,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_8,Customer_1158,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_8,Customer_1181,Primary_Market_Code_17,Material_Type_12,0.1272058
Plant_8,Customer_1174,Primary_Market_Code_17,Material_Type_12,0.1908087
Plant_8,Customer_1164,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_8,Customer_996,Primary_Market_Code_17,Material_Type_12,0.1908087
Plant_8,Customer_309,Primary_Market_Code_17,Material_Type_12,0.1272058
Plant_8,Customer_266,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_8,Customer_1201,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_8,Customer_167,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_8,Customer_1208,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_15,Customer_1195,Primary_Market_Code_17,Material_Type_12,0.525294
Plant_15,Customer_109,Primary_Market_Code_17,Material_Type_12,0.175098
Plant_15,Customer_1168,Primary_Market_Code_17,Material_Type_12,0.350196
Plant_15,Customer_1207,Primary_Market_Code_17,Material_Type_12,0.175098
Plant_15,Customer_87,Primary_Market_Code_17,Material_Type_12,0.350196
Plant_15,Customer_374,Primary_Market_Code_17,Material_Type_12,0.525294
Plant_15,Customer_1212,Primary_Market_Code_17,Material_Type_12,0.175098
Plant_15,Customer_333,Primary_Market_Code_17,Material_Type_12,0.175098
Plant_3,Customer_115,Primary_Market_Code_6,Material_Type_6,56.083
Plant_3,Customer_304,Primary_Market_Code_1,Material_Type_6,56.22
Plant_3,Customer_563,Primary_Market_Code_1,Material_Type_6,0
Plant_3,Customer_430,Primary_Market_Code_2,Material_Type_6,0
Plant_3,Customer_115,Primary_Market_Code_20,Material_Type_6,80.3165
Plant_3,Customer_604,Primary_Market_Code_10,Material_Type_6,10.235
Plant_3,Customer_308,Primary_Market_Code_2,Material_Type_6,16.17
Plant_3,Customer_26,Primary_Market_Code_2,Material_Type_5,229.1375
Plant_3,Customer_685,Primary_Market_Code_11,Material_Type_5,0
Plant_3,Customer_17,Primary_Market_Code_2,Material_Type_5,481.3975
Plant_3,Customer_619,Primary_Market_Code_2,Material_Type_5,18.49
Plant_3,Customer_1045,Primary_Market_Code_17,Material_Type_5,0
Plant_3,Customer_612,Primary_Market_Code_2,Material_Type_5,10.2025
Plant_3,Customer_653,Primary_Market_Code_2,Material_Type_5,0
Plant_3,Customer_353,Primary_Market_Code_20,Material_Type_5,11.833
Plant_3,Customer_548,Primary_Market_Code_6,Material_Type_5,0
Plant_3,Customer_516,Primary_Market_Code_2,Material_Type_5,13.835
Plant_3,Customer_251,Primary_Market_Code_2,Material_Type_5,24.4625
Plant_3,Customer_531,Primary_Market_Code_10,Material_Type_5,112.185
Plant_3,Customer_67,Primary_Market_Code_6,Material_Type_5,9.645
Plant_3,Customer_454,Primary_Market_Code_7,Material_Type_5,27.7925
Plant_3,Customer_807,Primary_Market_Code_21,Material_Type_10,9.995
Plant_3,Customer_1045,Primary_Market_Code_17,Material_Type_12,4950.347372
Plant_3,Customer_704,Primary_Market_Code_1,Material_Type_12,0
Plant_3,Customer_778,Primary_Market_Code_17,Material_Type_12,1.1488351
Plant_3,Customer_236,Primary_Market_Code_17,Material_Type_12,145.1039847
Plant_3,Customer_217,Primary_Market_Code_17,Material_Type_12,85.2761074
Plant_3,Customer_460,Primary_Market_Code_17,Material_Type_12,7.22769435
Plant_3,Customer_74,Primary_Market_Code_17,Material_Type_12,66.22898495
Plant_3,Customer_71,Primary_Market_Code_17,Material_Type_12,540.0485869
Plant_3,Customer_44,Primary_Market_Code_17,Material_Type_12,72.0497613
Plant_3,Customer_94,Primary_Market_Code_17,Material_Type_12,44.7760215
Plant_3,Customer_842,Primary_Market_Code_17,Material_Type_12,2.59870725
Plant_3,Customer_396,Primary_Market_Code_17,Material_Type_12,46.14
Plant_3,Customer_571,Primary_Market_Code_17,Material_Type_12,30.8574035
Plant_3,Customer_470,Primary_Market_Code_17,Material_Type_12,36.766268
Plant_3,Customer_636,Primary_Market_Code_17,Material_Type_12,54.84141395
Plant_3,Customer_251,Primary_Market_Code_17,Material_Type_12,41.59872795
Plant_3,Customer_388,Primary_Market_Code_17,Material_Type_12,1.86739205
Plant_3,Customer_454,Primary_Market_Code_17,Material_Type_12,56.6029697
Plant_3,Customer_516,Primary_Market_Code_17,Material_Type_12,1.2287675
Plant_3,Customer_457,Primary_Market_Code_17,Material_Type_12,40.96304805
Plant_3,Customer_459,Primary_Market_Code_17,Material_Type_12,4.9198022
Plant_3,Customer_1045,Primary_Market_Code_17,Material_Type_11,0
Plant_3,Customer_470,Primary_Market_Code_12,Material_Type_11,1.437615
Plant_3,Customer_66,Primary_Market_Code_2,Material_Type_2,0
Plant_3,Customer_353,Primary_Market_Code_20,Material_Type_2,16.755
Plant_3,Customer_67,Primary_Market_Code_2,Material_Type_2,1.32
Plant_7,Customer_264,Primary_Market_Code_3,Material_Type_8,2.903
Plant_7,Customer_323,Primary_Market_Code_1,Material_Type_10,13.725
Plant_7,Customer_130,Primary_Market_Code_2,Material_Type_10,1.345
Plant_7,Customer_29,Primary_Market_Code_17,Material_Type_12,6293.66823
Plant_7,Customer_240,Primary_Market_Code_17,Material_Type_12,293.993
Plant_7,Customer_1187,Primary_Market_Code_17,Material_Type_12,2.4607506
Plant_7,Customer_615,Primary_Market_Code_17,Material_Type_12,45.335
Plant_7,Customer_455,Primary_Market_Code_17,Material_Type_12,41.8831235
Plant_7,Customer_218,Primary_Market_Code_17,Material_Type_12,132.9725
Plant_7,Customer_210,Primary_Market_Code_17,Material_Type_12,42.145
Plant_7,Customer_685,Primary_Market_Code_17,Material_Type_12,22.17
Plant_7,Customer_435,Primary_Market_Code_17,Material_Type_12,1.41659375
Plant_7,Customer_190,Primary_Market_Code_17,Material_Type_12,1.41659375
Plant_7,Customer_271,Primary_Market_Code_22,Material_Type_7,87.76976825
Plant_7,Customer_218,Primary_Market_Code_15,Material_Type_7,7.9825
Plant_7,Customer_330,Primary_Market_Code_7,Material_Type_7,4.99
Plant_7,Customer_786,Primary_Market_Code_6,Material_Type_7,3.945
Plant_7,Customer_43,Primary_Market_Code_17,Material_Type_11,4.4758006
Plant_7,Customer_213,Primary_Market_Code_17,Material_Type_11,6.6228217
Plant_7,Customer_87,Primary_Market_Code_12,Material_Type_11,19.7207864
Plant_7,Customer_37,Primary_Market_Code_6,Material_Type_2,538.809
Plant_7,Customer_2,Primary_Market_Code_2,Material_Type_2,514.991
Plant_7,Customer_353,Primary_Market_Code_1,Material_Type_2,0
Plant_7,Customer_492,Primary_Market_Code_1,Material_Type_2,156.0225
Plant_7,Customer_246,Primary_Market_Code_13,Material_Type_2,5.0475
Plant_7,Customer_368,Primary_Market_Code_5,Material_Type_2,17.9875
Plant_2,Customer_175,Primary_Market_Code_5,Material_Type_8,97.3835
Plant_2,Customer_40,Primary_Market_Code_3,Material_Type_8,86.8975
Plant_2,Customer_265,Primary_Market_Code_3,Material_Type_8,5.525
Plant_2,Customer_220,Primary_Market_Code_6,Material_Type_10,31.375
Plant_2,Customer_1045,Primary_Market_Code_17,Material_Type_12,3004.4213
Plant_2,Customer_9,Primary_Market_Code_17,Material_Type_12,2479.698042
Plant_2,Customer_173,Primary_Market_Code_17,Material_Type_12,113.77
Plant_2,Customer_76,Primary_Market_Code_17,Material_Type_12,2622.060029
Plant_2,Customer_216,Primary_Market_Code_17,Material_Type_12,70.4895
Plant_2,Customer_975,Primary_Market_Code_17,Material_Type_12,4.474
Plant_2,Customer_15,Primary_Market_Code_17,Material_Type_12,96.69648765
Plant_2,Customer_35,Primary_Market_Code_17,Material_Type_12,6.985
Plant_2,Customer_516,Primary_Market_Code_17,Material_Type_12,24.37
Plant_2,Customer_180,Primary_Market_Code_12,Material_Type_11,1.099415
Plant_2,Customer_767,Primary_Market_Code_17,Material_Type_11,0.425785
Plant_2,Customer_34,Primary_Market_Code_4,Material_Type_1,0
Plant_2,Customer_26,Primary_Market_Code_2,Material_Type_2,535.19
Plant_2,Customer_288,Primary_Market_Code_2,Material_Type_2,49.08
Plant_2,Customer_173,Primary_Market_Code_2,Material_Type_2,7.795
Plant_2,Customer_41,Primary_Market_Code_4,Material_Type_2,77.525
Plant_2,Customer_66,Primary_Market_Code_8,Material_Type_2,0
Plant_2,Customer_219,Primary_Market_Code_2,Material_Type_2,44.005
Plant_2,Customer_247,Primary_Market_Code_2,Material_Type_2,15.975
Plant_1,Customer_123,Primary_Market_Code_17,Material_Type_12,313.9107528
Plant_1,Customer_46,Primary_Market_Code_17,Material_Type_12,496.9207538
Plant_1,Customer_201,Primary_Market_Code_17,Material_Type_12,35.6021864
Plant_1,Customer_371,Primary_Market_Code_17,Material_Type_12,2.6227316
Plant_1,Customer_148,Primary_Market_Code_17,Material_Type_12,414.625
Plant_1,Customer_19,Primary_Market_Code_17,Material_Type_12,742.755
Plant_1,Customer_95,Primary_Market_Code_17,Material_Type_12,252.756
Plant_1,Customer_60,Primary_Market_Code_17,Material_Type_12,491.83
Plant_1,Customer_93,Primary_Market_Code_1,Material_Type_12,5.275
Plant_1,Customer_197,Primary_Market_Code_17,Material_Type_12,222.64
Plant_1,Customer_1197,Primary_Market_Code_17,Material_Type_12,0.521664
Plant_1,Customer_248,Primary_Market_Code_17,Material_Type_12,0.173888
Plant_1,Customer_1189,Primary_Market_Code_17,Material_Type_12,0.173888
Plant_1,Customer_193,Primary_Market_Code_17,Material_Type_12,19.205
Plant_1,Customer_116,Primary_Market_Code_1,Material_Type_12,70.51
Plant_1,Customer_245,Primary_Market_Code_17,Material_Type_12,7.317
Plant_1,Customer_77,Primary_Market_Code_12,Material_Type_11,382.6018403
Plant_1,Customer_201,Primary_Market_Code_12,Material_Type_11,81.34681635
Plant_1,Customer_41,Primary_Market_Code_8,Material_Type_1,231.935
Plant_1,Customer_46,Primary_Market_Code_1,Material_Type_1,22.765
Plant_1,Customer_99,Primary_Market_Code_1,Material_Type_1,193.045
Plant_1,Customer_419,Primary_Market_Code_1,Material_Type_1,0
Plant_1,Customer_238,Primary_Market_Code_6,Material_Type_1,143.285
Plant_1,Customer_98,Primary_Market_Code_7,Material_Type_1,0
Plant_1,Customer_948,Primary_Market_Code_2,Material_Type_1,0
Plant_1,Customer_369,Primary_Market_Code_2,Material_Type_1,22.37
Plant_1,Customer_392,Primary_Market_Code_7,Material_Type_1,21.935
Plant_1,Customer_992,Primary_Market_Code_2,Material_Type_2,0
Plant_5,Customer_128,Primary_Market_Code_17,Material_Type_12,38.87
Plant_5,Customer_253,Primary_Market_Code_12,Material_Type_11,0
Plant_5,Customer_69,Primary_Market_Code_1,Material_Type_1,453.3075
Plant_12,Customer_919,Primary_Market_Code_17,Material_Type_12,14.254
Plant_6,Customer_279,Primary_Market_Code_19,Material_Type_6,21.419
Plant_6,Customer_111,Primary_Market_Code_2,Material_Type_6,79.0775
Plant_6,Customer_159,Primary_Market_Code_2,Material_Type_6,93.9145
Plant_6,Customer_308,Primary_Market_Code_2,Material_Type_6,34.802
Plant_6,Customer_28,Primary_Market_Code_2,Material_Type_6,8.561
Plant_6,Customer_372,Primary_Market_Code_7,Material_Type_6,20.69
Plant_6,Customer_26,Primary_Market_Code_2,Material_Type_5,307.7115
Plant_6,Customer_63,Primary_Market_Code_2,Material_Type_5,89.022
Plant_6,Customer_458,Primary_Market_Code_2,Material_Type_5,30.317
Plant_6,Customer_71,Primary_Market_Code_2,Material_Type_5,36.817
Plant_6,Customer_595,Primary_Market_Code_2,Material_Type_5,2.1425
Plant_6,Customer_563,Primary_Market_Code_6,Material_Type_5,9.52
Plant_6,Customer_3,Primary_Market_Code_17,Material_Type_12,111.5552365
Plant_6,Customer_305,Primary_Market_Code_17,Material_Type_12,23.67
Plant_6,Customer_458,Primary_Market_Code_17,Material_Type_12,188.367
Plant_6,Customer_733,Primary_Market_Code_17,Material_Type_12,21.124032
Plant_6,Customer_362,Primary_Market_Code_17,Material_Type_12,18.599856
Plant_6,Customer_1159,Primary_Market_Code_2,Material_Type_12,17.605
Plant_6,Customer_1045,Primary_Market_Code_17,Material_Type_2,19.29
Plant_10,Customer_1045,Primary_Market_Code_17,Material_Type_12,95.81
Plant_10,Customer_89,Primary_Market_Code_2,Material_Type_1,8.21
Plant_4,Customer_23,Primary_Market_Code_17,Material_Type_12,1048.84
Plant_4,Customer_3,Primary_Market_Code_17,Material_Type_12,7456.66
Plant_4,Customer_15,Primary_Market_Code_17,Material_Type_12,41.232939
Plant_4,Customer_610,Primary_Market_Code_17,Material_Type_12,43.74
Plant_4,Customer_102,Primary_Market_Code_17,Material_Type_12,73.699
Plant_4,Customer_105,Primary_Market_Code_17,Material_Type_12,46.875
Plant_4,Customer_37,Primary_Market_Code_17,Material_Type_12,18.4275
Plant_4,Customer_282,Primary_Market_Code_17,Material_Type_12,45.878
Plant_4,Customer_15,Primary_Market_Code_12,Material_Type_11,4.96068
Plant_4,Customer_22,Primary_Market_Code_1,Material_Type_1,294.315
Plant_8,Customer_279,Primary_Market_Code_19,Material_Type_6,3.105
Plant_8,Customer_768,Primary_Market_Code_7,Material_Type_9,0
Plant_8,Customer_450,Primary_Market_Code_7,Material_Type_9,6.921
Plant_8,Customer_362,Primary_Market_Code_17,Material_Type_12,40.6136391
Plant_8,Customer_279,Primary_Market_Code_17,Material_Type_12,1.884097
Plant_8,Customer_818,Primary_Market_Code_17,Material_Type_12,7.8796881
Plant_8,Customer_1168,Primary_Market_Code_17,Material_Type_12,0.1272058
Plant_8,Customer_1207,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_8,Customer_1175,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_8,Customer_551,Primary_Market_Code_17,Material_Type_12,0.1272058
Plant_8,Customer_1193,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_8,Customer_369,Primary_Market_Code_17,Material_Type_12,0.2544116
Plant_8,Customer_248,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_8,Customer_371,Primary_Market_Code_17,Material_Type_12,0.1908087
Plant_15,Customer_1181,Primary_Market_Code_17,Material_Type_12,0.350196
Plant_15,Customer_1170,Primary_Market_Code_17,Material_Type_12,0.350196
Plant_15,Customer_403,Primary_Market_Code_17,Material_Type_12,0.175098
Plant_15,Customer_377,Primary_Market_Code_17,Material_Type_12,0.350196
Plant_15,Customer_266,Primary_Market_Code_17,Material_Type_12,0.175098
Plant_15,Customer_167,Primary_Market_Code_17,Material_Type_12,0.175098
Plant_15,Customer_1203,Primary_Market_Code_17,Material_Type_12,0.175098
Plant_15,Customer_1191,Primary_Market_Code_17,Material_Type_12,0.175098
Plant_3,Customer_28,Primary_Market_Code_2,Material_Type_6,557.5475
Plant_3,Customer_71,Primary_Market_Code_2,Material_Type_6,217.2575
Plant_3,Customer_321,Primary_Market_Code_11,Material_Type_6,0
Plant_3,Customer_37,Primary_Market_Code_6,Material_Type_6,31.59
Plant_3,Customer_530,Primary_Market_Code_1,Material_Type_6,2.0425
Plant_3,Customer_668,Primary_Market_Code_2,Material_Type_6,2.2425
Plant_3,Customer_386,Primary_Market_Code_2,Material_Type_5,1.51
Plant_3,Customer_70,Primary_Market_Code_10,Material_Type_5,1425.856
Plant_3,Customer_314,Primary_Market_Code_1,Material_Type_5,133.27
Plant_3,Customer_168,Primary_Market_Code_1,Material_Type_5,20.465
Plant_3,Customer_236,Primary_Market_Code_2,Material_Type_5,121.605
Plant_3,Customer_24,Primary_Market_Code_2,Material_Type_5,391.5771235
Plant_3,Customer_370,Primary_Market_Code_7,Material_Type_5,52.9734325
Plant_3,Customer_210,Primary_Market_Code_2,Material_Type_5,16.355
Plant_3,Customer_509,Primary_Market_Code_7,Material_Type_5,7.825
Plant_3,Customer_292,Primary_Market_Code_2,Material_Type_5,19.195
Plant_3,Customer_370,Primary_Market_Code_2,Material_Type_5,0
Plant_3,Customer_490,Primary_Market_Code_2,Material_Type_5,0
Plant_3,Customer_450,Primary_Market_Code_7,Material_Type_5,13.4865675
Plant_3,Customer_565,Primary_Market_Code_24,Material_Type_5,0
Plant_3,Customer_130,Primary_Market_Code_3,Material_Type_5,16.42
Plant_3,Customer_198,Primary_Market_Code_21,Material_Type_5,1.695
Plant_3,Customer_639,Primary_Market_Code_24,Material_Type_5,2.7475
Plant_3,Customer_396,Primary_Market_Code_2,Material_Type_5,51.375
Plant_3,Customer_344,Primary_Market_Code_2,Material_Type_5,50.5925
Plant_3,Customer_633,Primary_Market_Code_15,Material_Type_5,10.985
Plant_3,Customer_920,Primary_Market_Code_20,Material_Type_10,0
Plant_3,Customer_219,Primary_Market_Code_2,Material_Type_10,17.1275
Plant_3,Customer_157,Primary_Market_Code_17,Material_Type_12,305.6600976
Plant_3,Customer_261,Primary_Market_Code_17,Material_Type_12,62.27750585
Plant_3,Customer_70,Primary_Market_Code_26,Material_Type_12,344.246
Plant_3,Customer_159,Primary_Market_Code_17,Material_Type_12,281.7990031
Plant_3,Customer_321,Primary_Market_Code_17,Material_Type_12,38.5348878
Plant_3,Customer_77,Primary_Market_Code_17,Material_Type_12,34.856332
Plant_3,Customer_198,Primary_Market_Code_17,Material_Type_12,13.9009255
Plant_3,Customer_824,Primary_Market_Code_17,Material_Type_12,2.17606565
Plant_3,Customer_210,Primary_Market_Code_17,Material_Type_12,61.7630331
Plant_3,Customer_384,Primary_Market_Code_17,Material_Type_12,50.91
Plant_3,Customer_619,Primary_Market_Code_17,Material_Type_12,3.69635475
Plant_3,Customer_115,Primary_Market_Code_6,Material_Type_7,1.0175
Plant_3,Customer_115,Primary_Market_Code_2,Material_Type_7,7.87
Plant_3,Customer_767,Primary_Market_Code_17,Material_Type_11,0.233815
Plant_7,Customer_475,Primary_Market_Code_24,Material_Type_8,3.757
Plant_7,Customer_430,Primary_Market_Code_13,Material_Type_10,64.5175
Plant_7,Customer_321,Primary_Market_Code_6,Material_Type_10,7.2635
Plant_7,Customer_37,Primary_Market_Code_6,Material_Type_10,16.3175
Plant_7,Customer_83,Primary_Market_Code_6,Material_Type_10,5.1225
Plant_7,Customer_97,Primary_Market_Code_17,Material_Type_12,1037.89767
Plant_7,Customer_1,Primary_Market_Code_17,Material_Type_12,619.25
Plant_7,Customer_79,Primary_Market_Code_17,Material_Type_12,478.76
Plant_7,Customer_137,Primary_Market_Code_17,Material_Type_12,116.3165
Plant_7,Customer_246,Primary_Market_Code_17,Material_Type_12,406.3165
Plant_7,Customer_77,Primary_Market_Code_17,Material_Type_12,34.0576875
Plant_7,Customer_487,Primary_Market_Code_17,Material_Type_12,0.44578125
Plant_7,Customer_267,Primary_Market_Code_6,Material_Type_7,78.22075
Plant_7,Customer_826,Primary_Market_Code_2,Material_Type_7,0
Plant_7,Customer_352,Primary_Market_Code_17,Material_Type_11,9.1333596
Plant_7,Customer_3,Primary_Market_Code_2,Material_Type_1,0
Plant_7,Customer_144,Primary_Market_Code_6,Material_Type_2,176.925
Plant_7,Customer_298,Primary_Market_Code_2,Material_Type_2,14.1075
Plant_7,Customer_3,Primary_Market_Code_2,Material_Type_2,461.76
Plant_7,Customer_191,Primary_Market_Code_6,Material_Type_2,109.8275
Plant_7,Customer_492,Primary_Market_Code_20,Material_Type_2,0
Plant_7,Customer_353,Primary_Market_Code_4,Material_Type_2,18.745
Plant_2,Customer_76,Primary_Market_Code_5,Material_Type_8,10.4475
Plant_2,Customer_263,Primary_Market_Code_17,Material_Type_12,81.449
Plant_2,Customer_202,Primary_Market_Code_17,Material_Type_12,341.8455
Plant_2,Customer_2,Primary_Market_Code_17,Material_Type_12,1002.34
Plant_2,Customer_52,Primary_Market_Code_17,Material_Type_12,19.215
Plant_2,Customer_470,Primary_Market_Code_17,Material_Type_12,7.53269195
Plant_2,Customer_219,Primary_Market_Code_17,Material_Type_12,88.5
Plant_2,Customer_21,Primary_Market_Code_17,Material_Type_12,252.0925
Plant_2,Customer_103,Primary_Market_Code_17,Material_Type_12,187.045
Plant_2,Customer_100,Primary_Market_Code_17,Material_Type_12,53.404
Plant_2,Customer_226,Primary_Market_Code_2,Material_Type_7,6.8535
Plant_2,Customer_173,Primary_Market_Code_2,Material_Type_7,2.0445
Plant_2,Customer_147,Primary_Market_Code_2,Material_Type_2,31.545
Plant_2,Customer_67,Primary_Market_Code_7,Material_Type_2,26.56
Plant_2,Customer_96,Primary_Market_Code_3,Material_Type_2,6.215
Plant_1,Customer_2,Primary_Market_Code_17,Material_Type_12,12608.01681
Plant_1,Customer_419,Primary_Market_Code_17,Material_Type_12,14.2805875
Plant_1,Customer_13,Primary_Market_Code_17,Material_Type_12,778.99
Plant_1,Customer_14,Primary_Market_Code_17,Material_Type_12,2767.482
Plant_1,Customer_352,Primary_Market_Code_17,Material_Type_12,4.8548436
Plant_1,Customer_266,Primary_Market_Code_17,Material_Type_12,3.4597736
Plant_1,Customer_382,Primary_Market_Code_26,Material_Type_12,233.715
Plant_1,Customer_132,Primary_Market_Code_17,Material_Type_12,222.691976
Plant_1,Customer_153,Primary_Market_Code_17,Material_Type_12,16.68
Plant_1,Customer_343,Primary_Market_Code_17,Material_Type_12,107.205
Plant_1,Customer_12,Primary_Market_Code_17,Material_Type_12,1.567709
Plant_1,Customer_1178,Primary_Market_Code_17,Material_Type_12,0.173888
Plant_1,Customer_1185,Primary_Market_Code_17,Material_Type_12,0.872157
Plant_1,Customer_1156,Primary_Market_Code_17,Material_Type_12,64.3728075
Plant_1,Customer_1188,Primary_Market_Code_17,Material_Type_12,15.61523
Plant_1,Customer_602,Primary_Market_Code_17,Material_Type_12,97.073
Plant_1,Customer_79,Primary_Market_Code_17,Material_Type_12,66.3005626
Plant_1,Customer_160,Primary_Market_Code_17,Material_Type_12,113.9575
Plant_1,Customer_180,Primary_Market_Code_17,Material_Type_11,79.2186385
Plant_1,Customer_322,Primary_Market_Code_12,Material_Type_11,139.568455
Plant_1,Customer_105,Primary_Market_Code_1,Material_Type_1,204.1475
Plant_1,Customer_5,Primary_Market_Code_4,Material_Type_1,96.312596
Plant_1,Customer_413,Primary_Market_Code_1,Material_Type_1,0
Plant_1,Customer_234,Primary_Market_Code_1,Material_Type_1,202.557
Plant_1,Customer_300,Primary_Market_Code_7,Material_Type_1,8.9
Plant_1,Customer_557,Primary_Market_Code_1,Material_Type_1,3.305
Plant_1,Customer_2,Primary_Market_Code_2,Material_Type_2,1411.374
Plant_5,Customer_1045,Primary_Market_Code_17,Material_Type_10,0
Plant_5,Customer_1045,Primary_Market_Code_17,Material_Type_12,56.914
Plant_5,Customer_336,Primary_Market_Code_13,Material_Type_12,10.9
Plant_5,Customer_203,Primary_Market_Code_17,Material_Type_12,131.851
Plant_5,Customer_21,Primary_Market_Code_3,Material_Type_7,46.3715
Plant_5,Customer_235,Primary_Market_Code_1,Material_Type_1,36.66
